UID,2020/9/15,2020/9/16,Equal
600629.SH,8.85,8.85,TRUE
600630.SH,6.68,6.68,TRUE
600633.SH,10.47,10.47,TRUE
600634.SH,1.11,1.11,TRUE
600635.SH,4.5,4.5,TRUE
600636.SH,13.32,13.32,TRUE
600637.SH,9.98,9.98,TRUE
600638.SH,6.51,6.51,TRUE
600639.SH,12.85,12.85,TRUE
600640.SH,16.63,16.63,TRUE
600641.SH,19.75,19.75,TRUE
600642.SH,5.66,5.66,TRUE
600643.SH,8.26,8.26,TRUE
600644.SH,5.57,5.57,TRUE
600645.SH,27.03,27.03,TRUE
600647.SH,14.52,14.52,TRUE
600648.SH,14.61,14.61,TRUE
600649.SH,5.69,5.69,TRUE
600650.SH,9.93,9.93,TRUE
600651.SH,3.84,3.84,TRUE
600652.SH,2.16,2.16,TRUE
600653.SH,1.96,1.96,TRUE
600654.SH,1.56,1.56,TRUE
600655.SH,9.1,9.1,TRUE
600657.SH,4.48,4.48,TRUE
600658.SH,5.63,5.63,TRUE
600660.SH,31.99,31.99,TRUE
600661.SH,15.63,15.63,TRUE
600662.SH,9.8,9.8,TRUE
600663.SH,11.83,11.83,TRUE
600664.SH,3.42,3.42,TRUE
600665.SH,3.74,3.74,TRUE
600666.SH,1.44,1.44,TRUE
600667.SH,10.41,10.41,TRUE
600668.SH,15.69,15.69,TRUE
600671.SH,10.6,10.6,TRUE
600673.SH,6.42,6.42,TRUE
600674.SH,10.03,10.03,TRUE
600675.SH,4.13,4.13,TRUE
600676.SH,5.45,5.45,TRUE
600677.SH,3.01,3.01,TRUE
600678.SH,7.06,7.06,TRUE
600679.SH,12.77,12.77,TRUE
600681.SH,5.45,5.45,TRUE
600682.SH,12.15,12.15,TRUE
600683.SH,4.43,4.43,TRUE
600684.SH,3.56,3.56,TRUE
600685.SH,27.96,27.96,TRUE
600686.SH,6.68,6.68,TRUE
600687.SH,1.22,1.22,TRUE
600688.SH,3.35,3.35,TRUE
600689.SH,8.08,8.08,TRUE
600690.SH,22.13,22.13,TRUE
600691.SH,2.11,2.11,TRUE
600692.SH,6.97,6.97,TRUE
600693.SH,5.39,5.39,TRUE
600694.SH,24.3,24.3,TRUE
600695.SH,7.03,7.03,TRUE
600696.SH,8.48,8.48,TRUE
600697.SH,15.71,15.71,TRUE
600698.SH,2.41,2.41,TRUE
600699.SH,21.84,21.84,TRUE
600701.SH,1.17,1.17,TRUE
600702.SH,36.2,36.2,TRUE
600703.SH,26.39,26.39,TRUE
600704.SH,4.79,4.79,TRUE
600705.SH,4.57,4.57,TRUE
600706.SH,8.23,8.23,TRUE
600707.SH,4.38,4.38,TRUE
600708.SH,2.92,2.92,TRUE
600710.SH,4.85,4.85,TRUE
600711.SH,6.2,6.2,TRUE
600712.SH,5.78,5.78,TRUE
600713.SH,4.69,4.69,TRUE
600714.SH,6.06,6.06,TRUE
600715.SH,3.17,3.17,TRUE
600716.SH,4.04,4.04,TRUE
600717.SH,4.7,4.7,TRUE
600718.SH,11.87,11.87,TRUE
600719.SH,4.38,4.38,TRUE
600720.SH,16.6,16.6,TRUE
600721.SH,4.91,4.91,TRUE
600722.SH,4.16,4.16,TRUE
600723.SH,9.61,9.61,TRUE
600724.SH,4.07,4.07,TRUE
600725.SH,2.11,2.11,TRUE
600726.SH,2.31,2.31,TRUE
600727.SH,7.38,7.38,TRUE
600728.SH,9.26,9.26,TRUE
600729.SH,35.06,35.06,TRUE
600730.SH,5.04,5.04,TRUE
600731.SH,9.46,9.46,TRUE
600732.SH,13.19,13.19,TRUE
600733.SH,6.19,6.19,TRUE
600734.SH,1.9,1.9,TRUE
600735.SH,6.1,6.1,TRUE
600736.SH,5.08,5.08,TRUE
600737.SH,9.1,9.1,TRUE
600738.SH,5.29,5.29,TRUE
600739.SH,26.89,26.89,TRUE
600740.SH,4.77,4.77,TRUE
600741.SH,25.79,25.79,TRUE
600742.SH,10.43,10.43,TRUE
600743.SH,2.28,2.28,TRUE
600744.SH,2.47,2.47,TRUE
600745.SH,123.49,123.49,TRUE
600746.SH,6.25,6.25,TRUE
600748.SH,6.66,6.66,TRUE
600749.SH,11.05,11.05,TRUE
600750.SH,12.13,12.13,TRUE
600751.SH,3.92,3.92,TRUE
600753.SH,16.12,16.12,TRUE
600754.SH,40.98,40.98,TRUE
600755.SH,6.94,6.94,TRUE
600756.SH,18.44,18.44,TRUE
600757.SH,5.69,5.69,TRUE
600758.SH,3.3,3.3,TRUE
600759.SH,2.08,2.08,TRUE
600760.SH,53.91,53.91,TRUE
600761.SH,12.17,12.17,TRUE
600763.SH,195.6,195.6,TRUE
600764.SH,40.22,40.22,TRUE
600765.SH,13.24,13.24,TRUE
600766.SH,7.37,7.37,TRUE
600767.SH,3.46,3.46,TRUE
600768.SH,10.58,10.58,TRUE
600769.SH,6.26,6.26,TRUE
600770.SH,6.25,6.25,TRUE
600771.SH,16.31,16.31,TRUE
600773.SH,6.28,6.28,TRUE
600774.SH,13.6,13.6,TRUE
600775.SH,7.74,7.74,TRUE
600776.SH,13.19,13.19,TRUE
600777.SH,1.8,1.8,TRUE
600778.SH,5.09,5.09,TRUE
600779.SH,66.47,66.47,TRUE
600780.SH,3.4,3.4,TRUE
600781.SH,3.8,3.8,TRUE
600782.SH,4.12,4.12,TRUE
600783.SH,15.68,15.68,TRUE
600784.SH,5.56,5.56,TRUE
600785.SH,14.98,14.98,TRUE
600787.SH,4.81,4.81,TRUE
600789.SH,8.98,8.98,TRUE
600790.SH,3.3,3.3,TRUE
600791.SH,4.22,4.22,TRUE
600792.SH,2.99,2.99,TRUE
600793.SH,11.54,11.54,TRUE
600794.SH,3.69,3.69,TRUE
600795.SH,2.15,2.15,TRUE
600796.SH,5.54,5.54,TRUE
600797.SH,8.91,8.91,TRUE
600798.SH,3.03,3.03,TRUE
600800.SH,4.66,4.66,TRUE
600801.SH,26,26,TRUE
600802.SH,9.78,9.78,TRUE
600803.SH,12.93,12.93,TRUE
600804.SH,8.34,8.34,TRUE
600805.SH,4.35,4.35,TRUE
600807.SH,4.09,4.09,TRUE
600808.SH,2.78,2.78,TRUE
600809.SH,209.85,209.85,TRUE
600810.SH,7.48,7.48,TRUE
600811.SH,4.11,4.11,TRUE
600812.SH,12.1,12.1,TRUE
600814.SH,6.2,6.2,TRUE
600815.SH,2.4,2.4,TRUE
600816.SH,2,2,TRUE
600817.SH,11.61,11.61,TRUE
600818.SH,10.34,10.34,TRUE
600819.SH,4.58,4.58,TRUE
600820.SH,5.87,5.87,TRUE
600821.SH,4.7,4.7,TRUE
600822.SH,12.47,12.47,TRUE
600823.SH,6.44,6.44,TRUE
600824.SH,3.85,3.85,TRUE
600825.SH,6.36,6.36,TRUE
600826.SH,10.48,10.48,TRUE
600827.SH,16,16,TRUE
600828.SH,4.11,4.11,TRUE
600829.SH,7.4,7.4,TRUE
600830.SH,6.09,6.09,TRUE
600831.SH,8.03,8.03,TRUE
600833.SH,10.83,10.83,TRUE
600834.SH,11.36,11.36,TRUE
600835.SH,16.11,16.11,TRUE
600836.SH,5.3,5.3,TRUE
600837.SH,14.3,14.3,TRUE
600838.SH,7.05,7.05,TRUE
600839.SH,3.02,3.02,TRUE
600841.SH,8.89,8.89,TRUE
600843.SH,6.81,6.81,TRUE
600844.SH,3.31,3.31,TRUE
600845.SH,70.49,70.49,TRUE
600846.SH,9.5,9.5,TRUE
600847.SH,11.29,11.29,TRUE
600848.SH,22.51,22.51,TRUE
600850.SH,25.65,25.65,TRUE
600851.SH,7.69,7.69,TRUE
600853.SH,3.31,3.31,TRUE
600854.SH,4.2,4.2,TRUE
600855.SH,16.24,16.24,TRUE
600856.SH,1.65,1.65,TRUE
600857.SH,9.35,9.35,TRUE
600858.SH,7.32,7.32,TRUE
600859.SH,48.6,48.6,TRUE
600860.SH,4.13,4.13,TRUE
600861.SH,20.19,20.19,TRUE
600862.SH,23.84,23.84,TRUE
600863.SH,2.61,2.61,TRUE
600864.SH,6.52,6.52,TRUE
600865.SH,6.97,6.97,TRUE
600866.SH,5.12,5.12,TRUE
600867.SH,14.9,14.9,TRUE
600868.SH,3.23,3.23,TRUE
600869.SH,4.06,4.06,TRUE
600870.SH,2.94,2.94,TRUE
600871.SH,1.88,1.88,TRUE
600872.SH,68.61,68.61,TRUE
600873.SH,5.81,5.81,TRUE
600874.SH,6.92,6.92,TRUE
600875.SH,10.35,10.35,TRUE
600876.SH,14.26,14.26,TRUE
600877.SH,6.17,6.17,TRUE
600879.SH,7.24,7.24,TRUE
600880.SH,4.38,4.38,TRUE
600881.SH,3.35,3.35,TRUE
600882.SH,40.53,40.53,TRUE
600883.SH,8.35,8.35,TRUE
600884.SH,11.18,11.18,TRUE
600885.SH,47.3,47.3,TRUE
600886.SH,9.41,9.41,TRUE
600887.SH,39.93,39.93,TRUE
600888.SH,5.66,5.66,TRUE
600889.SH,8.31,8.31,TRUE
600890.SH,7.17,7.17,TRUE
600891.SH,1.19,1.19,TRUE
600892.SH,3.09,3.09,TRUE
600893.SH,40.25,40.25,TRUE
600894.SH,8.03,8.03,TRUE
600895.SH,20.31,20.31,TRUE
600896.SH,4.67,4.67,TRUE
600897.SH,17.89,17.89,TRUE
600898.SH,6.11,6.11,TRUE
600900.SH,20.59,20.59,TRUE
600901.SH,5.66,5.66,TRUE
600903.SH,11.62,11.62,TRUE
600908.SH,5.63,5.63,TRUE
600909.SH,8.12,8.12,TRUE
600917.SH,7.5,7.5,TRUE
600918.SH,14.13,14.13,TRUE
600919.SH,6.4,6.4,TRUE
600926.SH,12.49,12.49,TRUE
600928.SH,5.34,5.34,TRUE
600929.SH,6.72,6.72,TRUE
600933.SH,14.63,14.63,TRUE
600936.SH,4.03,4.03,TRUE
600939.SH,4.19,4.19,TRUE
600956.SH,8.66,8.66,TRUE
600958.SH,10.84,10.84,TRUE
600959.SH,3.82,3.82,TRUE
600960.SH,3.45,3.45,TRUE
600961.SH,7.28,7.28,TRUE
600962.SH,8.73,8.73,TRUE
600963.SH,4.21,4.21,TRUE
600965.SH,6.64,6.64,TRUE
600966.SH,12.63,12.63,TRUE
600967.SH,11.36,11.36,TRUE
600968.SH,2.45,2.45,TRUE
600969.SH,6.55,6.55,TRUE
600970.SH,6.02,6.02,TRUE
600971.SH,5.21,5.21,TRUE
600973.SH,4.72,4.72,TRUE
600975.SH,9.09,9.09,TRUE
600976.SH,27.12,27.12,TRUE
600977.SH,14.37,14.37,TRUE
600978.SH,1.18,1.18,TRUE
600979.SH,3.48,3.48,TRUE
600980.SH,14.28,14.28,TRUE
600981.SH,3.5,3.5,TRUE
600982.SH,2.95,2.95,TRUE
600983.SH,7.75,7.75,TRUE
600984.SH,24.03,24.03,TRUE
600985.SH,9.95,9.95,TRUE
600986.SH,5.01,5.01,TRUE
600987.SH,5.64,5.64,TRUE
600988.SH,18.32,18.32,TRUE
600989.SH,10.82,10.82,TRUE
600990.SH,44.48,44.48,TRUE
600992.SH,7.46,7.46,TRUE
600993.SH,22.8,22.8,TRUE
600995.SH,8.36,8.36,TRUE
600996.SH,7.3,7.3,TRUE
600997.SH,5.05,5.05,TRUE
600998.SH,16.46,16.46,TRUE
600999.SH,20.71,20.71,TRUE
601000.SH,2.68,2.68,TRUE
601001.SH,4.6,4.6,TRUE
601002.SH,6.18,6.18,TRUE
601003.SH,4.72,4.72,TRUE
601005.SH,1.54,1.54,TRUE
601006.SH,6.46,6.46,TRUE
601007.SH,8.77,8.77,TRUE
601008.SH,3.49,3.49,TRUE
601009.SH,8.62,8.62,TRUE
601010.SH,3.3,3.3,TRUE
601011.SH,3.76,3.76,TRUE
601012.SH,71.97,71.97,TRUE
601015.SH,2.87,2.87,TRUE
601016.SH,2.95,2.95,TRUE
601018.SH,3.93,3.93,TRUE
601019.SH,6.3,6.3,TRUE
601020.SH,11.9,11.9,TRUE
601021.SH,49.13,49.13,TRUE
601028.SH,13.19,13.19,TRUE
601038.SH,11.21,11.21,TRUE
601058.SH,4.24,4.24,TRUE
601066.SH,51.43,51.43,TRUE
601068.SH,3.94,3.94,TRUE
601069.SH,14.88,14.88,TRUE
601077.SH,5.06,5.06,TRUE
601086.SH,5.08,5.08,TRUE
601088.SH,16.06,16.06,TRUE
601098.SH,11.04,11.04,TRUE
601099.SH,4.08,4.08,TRUE
601100.SH,71.88,71.88,TRUE
601101.SH,4.05,4.05,TRUE
601106.SH,3.06,3.06,TRUE
601107.SH,3.68,3.68,TRUE
601108.SH,13.42,13.42,TRUE
601111.SH,7.96,7.96,TRUE
601113.SH,2.94,2.94,TRUE
601116.SH,13.47,13.47,TRUE
601117.SH,5.54,5.54,TRUE
601118.SH,5.15,5.15,TRUE
601126.SH,6.65,6.65,TRUE
601127.SH,8.6,8.6,TRUE
601128.SH,8.33,8.33,TRUE
601137.SH,13.41,13.41,TRUE
601138.SH,13.73,13.73,TRUE
601139.SH,7.19,7.19,TRUE
601155.SH,34.2,34.2,TRUE
601158.SH,5.33,5.33,TRUE
601162.SH,6.31,6.31,TRUE
601163.SH,14.77,14.77,TRUE
601166.SH,16.09,16.09,TRUE
601168.SH,9.12,9.12,TRUE
601169.SH,4.78,4.78,TRUE
601177.SH,8.33,8.33,TRUE
601179.SH,4.56,4.56,TRUE
601186.SH,8.62,8.62,TRUE
601188.SH,2.88,2.88,TRUE
601198.SH,12.43,12.43,TRUE
601199.SH,4.13,4.13,TRUE
601200.SH,12,12,TRUE
601208.SH,8.88,8.88,TRUE
601211.SH,18.41,18.41,TRUE
601212.SH,2.89,2.89,TRUE
601216.SH,7.89,7.89,TRUE
601218.SH,3.96,3.96,TRUE
601222.SH,7.13,7.13,TRUE
601225.SH,8.46,8.46,TRUE
601226.SH,4.09,4.09,TRUE
601228.SH,3.28,3.28,TRUE
601229.SH,8.38,8.38,TRUE
601231.SH,23.73,23.73,TRUE
601233.SH,15.16,15.16,TRUE
601236.SH,18.15,18.15,TRUE
601238.SH,9.97,9.97,TRUE
601258.SH,1.13,1.13,TRUE
601288.SH,3.16,3.16,TRUE
601298.SH,5.98,5.98,TRUE
601311.SH,7.89,7.89,TRUE
601318.SH,79.91,79.91,TRUE
601319.SH,6.87,6.87,TRUE
601326.SH,2.7,2.7,TRUE
601328.SH,4.62,4.62,TRUE
601330.SH,10.04,10.04,TRUE
601333.SH,2.41,2.41,TRUE
601336.SH,60.42,60.42,TRUE
601339.SH,3.73,3.73,TRUE
601360.SH,17.53,17.53,TRUE
601366.SH,6.85,6.85,TRUE
601368.SH,5.61,5.61,TRUE
601369.SH,6.55,6.55,TRUE
601375.SH,5.32,5.32,TRUE
601377.SH,8.11,8.11,TRUE
601388.SH,2.46,2.46,TRUE
601390.SH,5.6,5.6,TRUE
601398.SH,4.92,4.92,TRUE
601399.SH,4.42,4.42,TRUE
601456.SH,16.49,16.49,TRUE
601500.SH,6.1,6.1,TRUE
601512.SH,11.62,11.62,TRUE
601515.SH,6.42,6.42,TRUE
601518.SH,2.44,2.44,TRUE
601519.SH,9.69,9.69,TRUE
601555.SH,9.85,9.85,TRUE
601566.SH,12.34,12.34,TRUE
601567.SH,7.14,7.14,TRUE
601577.SH,8.94,8.94,TRUE
601579.SH,8.55,8.55,TRUE
601588.SH,2.7,2.7,TRUE
601595.SH,14.13,14.13,TRUE
601598.SH,3.68,3.68,TRUE
601599.SH,3.59,3.59,TRUE
601600.SH,3.05,3.05,TRUE
601601.SH,30.42,30.42,TRUE
601606.SH,14.64,14.64,TRUE
601607.SH,20.91,20.91,TRUE
601608.SH,3.92,3.92,TRUE
601609.SH,10.29,10.29,TRUE
601611.SH,7.42,7.42,TRUE
601615.SH,14.8,14.8,TRUE
601616.SH,3.47,3.47,TRUE
601618.SH,2.79,2.79,TRUE
601619.SH,3.23,3.23,TRUE
601628.SH,44.18,44.18,TRUE
601633.SH,17.23,17.23,TRUE
601636.SH,7.68,7.68,TRUE
601658.SH,4.58,4.58,TRUE
601666.SH,6.04,6.04,TRUE
601668.SH,5.06,5.06,TRUE
601669.SH,3.93,3.93,TRUE
601677.SH,10.42,10.42,TRUE
601678.SH,5.38,5.38,TRUE
601688.SH,20.43,20.43,TRUE
601689.SH,38.46,38.46,TRUE
601696.SH,26.48,26.48,TRUE
601698.SH,20.24,20.24,TRUE
601699.SH,6.21,6.21,TRUE
601700.SH,5.44,5.44,TRUE
601702.SH,7.13,7.13,TRUE
601717.SH,9.36,9.36,TRUE
601718.SH,3.41,3.41,TRUE
601727.SH,5.37,5.37,TRUE
601766.SH,5.63,5.63,TRUE
601777.SH,5.73,5.73,TRUE
601778.SH,6.65,6.65,TRUE
601788.SH,21.86,21.86,TRUE
601789.SH,4.56,4.56,TRUE
601798.SH,10,10,TRUE
601799.SH,162.09,162.09,TRUE
601800.SH,7.63,7.63,TRUE
601801.SH,5.7,5.7,TRUE
601808.SH,11.79,11.79,TRUE
601811.SH,10.82,10.82,TRUE
601816.SH,6.16,6.16,TRUE
601818.SH,3.7,3.7,TRUE
601827.SH,9.26,9.26,TRUE
601828.SH,10.41,10.41,TRUE
601838.SH,10.6,10.6,TRUE
601857.SH,4.24,4.24,TRUE
601858.SH,10.69,10.69,TRUE
601860.SH,4.18,4.18,TRUE
601865.SH,23.18,23.18,TRUE
601866.SH,2.26,2.26,TRUE
601869.SH,30.55,30.55,TRUE
601872.SH,6.03,6.03,TRUE
601877.SH,30.47,30.47,TRUE
601878.SH,14.12,14.12,TRUE
601880.SH,2.01,2.01,TRUE
601881.SH,12.37,12.37,TRUE
601882.SH,12.28,12.28,TRUE
601886.SH,6.14,6.14,TRUE
601888.SH,222.58,222.58,TRUE
601890.SH,6.17,6.17,TRUE
601898.SH,4.05,4.05,TRUE
601899.SH,7.17,7.17,TRUE
601900.SH,8.96,8.96,TRUE
601901.SH,8.27,8.27,TRUE
601908.SH,5.03,5.03,TRUE
601916.SH,4.23,4.23,TRUE
601918.SH,2.52,2.52,TRUE
601919.SH,5.72,5.72,TRUE
601928.SH,7.15,7.15,TRUE
601929.SH,2.3,2.3,TRUE
601933.SH,8.35,8.35,TRUE
601939.SH,6.12,6.12,TRUE
601949.SH,5.51,5.51,TRUE
601952.SH,13.2,13.2,TRUE
601958.SH,6.25,6.25,TRUE
601965.SH,12.32,12.32,TRUE
601966.SH,25.91,25.91,TRUE
601968.SH,8.05,8.05,TRUE
601969.SH,5.71,5.71,TRUE
601975.SH,2.78,2.78,TRUE
601985.SH,4.55,4.55,TRUE
601988.SH,3.21,3.21,TRUE
601989.SH,4.49,4.49,TRUE
601990.SH,13.65,13.65,TRUE
601991.SH,2.37,2.37,TRUE
601992.SH,3.2,3.2,TRUE
601996.SH,2.79,2.79,TRUE
601997.SH,7.87,7.87,TRUE
601998.SH,5.1,5.1,TRUE
601999.SH,6.3,6.3,TRUE
603000.SH,18.97,18.97,TRUE
603001.SH,8.3,8.3,TRUE
603002.SH,5.12,5.12,TRUE
603003.SH,8.35,8.35,TRUE
603005.SH,65.06,65.06,TRUE
603006.SH,11.16,11.16,TRUE
603007.SH,7.43,7.43,TRUE
603008.SH,13.52,13.52,TRUE
603009.SH,6.22,6.22,TRUE
603010.SH,20.13,20.13,TRUE
603011.SH,6.01,6.01,TRUE
603012.SH,7.88,7.88,TRUE
603013.SH,14.84,14.84,TRUE
603015.SH,7.28,7.28,TRUE
603016.SH,25.47,25.47,TRUE
603017.SH,12.8,12.8,TRUE
603018.SH,13.34,13.34,TRUE
603019.SH,40.22,40.22,TRUE
603020.SH,10.93,10.93,TRUE
603021.SH,6.33,6.33,TRUE
603022.SH,16.95,16.95,TRUE
603023.SH,4.99,4.99,TRUE
603025.SH,11.91,11.91,TRUE
603026.SH,52.9,52.9,TRUE
603027.SH,38.8,38.8,TRUE
603028.SH,11.86,11.86,TRUE
603029.SH,16.9,16.9,TRUE
603030.SH,6.37,6.37,TRUE
603031.SH,29.55,29.55,TRUE
603032.SH,19.23,19.23,TRUE
603033.SH,28.88,28.88,TRUE
603035.SH,14.41,14.41,TRUE
603036.SH,9.86,9.86,TRUE
603037.SH,16.49,16.49,TRUE
603038.SH,11.78,11.78,TRUE
603039.SH,97.07,97.07,TRUE
603040.SH,32.27,32.27,TRUE
603041.SH,14.17,14.17,TRUE
603042.SH,16.61,16.61,TRUE
603043.SH,39.15,39.15,TRUE
603045.SH,14.09,14.09,TRUE
603050.SH,14.61,14.61,TRUE
603053.SH,14.52,14.52,TRUE
603055.SH,9.56,9.56,TRUE
603056.SH,16.02,16.02,TRUE
603058.SH,9.01,9.01,TRUE
603059.SH,33.09,33.09,TRUE
603060.SH,20.15,20.15,TRUE
603063.SH,9.69,9.69,TRUE
603066.SH,10.39,10.39,TRUE
603067.SH,6.63,6.63,TRUE
603068.SH,68.42,68.42,TRUE
603069.SH,28.3,28.3,TRUE
603076.SH,46.78,46.78,TRUE
603077.SH,1.54,1.54,TRUE
603078.SH,41,41,TRUE
603079.SH,27.9,27.9,TRUE
603080.SH,18.16,18.16,TRUE
603081.SH,12.2,12.2,TRUE
603083.SH,20.56,20.56,TRUE
603085.SH,9.09,9.09,TRUE
603086.SH,17.96,17.96,TRUE
603087.SH,120.12,120.12,TRUE
603088.SH,9.08,9.08,TRUE
603089.SH,13.28,13.28,TRUE
603090.SH,17.12,17.12,TRUE
603093.SH,21.16,21.16,TRUE
603095.SH,27.25,27.25,TRUE
603096.SH,51.7,51.7,TRUE
603098.SH,9.61,9.61,TRUE
603099.SH,8.89,8.89,TRUE
603100.SH,9.95,9.95,TRUE
603101.SH,5.65,5.65,TRUE
603103.SH,21.38,21.38,TRUE
603105.SH,10.04,10.04,TRUE
603106.SH,9.13,9.13,TRUE
603108.SH,13.89,13.89,TRUE
603109.SH,26.94,26.94,TRUE
603110.SH,17.88,17.88,TRUE
603111.SH,6.6,6.6,TRUE
603113.SH,12.07,12.07,TRUE
603115.SH,17.36,17.36,TRUE
603116.SH,7.35,7.35,TRUE
603117.SH,3.89,3.89,TRUE
603118.SH,12.33,12.33,TRUE
603121.SH,13.42,13.42,TRUE
603123.SH,9.85,9.85,TRUE
603126.SH,4.65,4.65,TRUE
603127.SH,93.2,93.2,TRUE
603128.SH,6.41,6.41,TRUE
603129.SH,139.65,139.65,TRUE
603131.SH,19.23,19.23,TRUE
603133.SH,15.39,15.39,TRUE
603136.SH,28.75,28.75,TRUE
603138.SH,18.96,18.96,TRUE
603139.SH,18.43,18.43,TRUE
603155.SH,33.03,33.03,TRUE
603156.SH,24.54,24.54,TRUE
603157.SH,2.41,2.41,TRUE
603158.SH,20.95,20.95,TRUE
603159.SH,13.12,13.12,TRUE
603160.SH,163.5,163.5,TRUE
603161.SH,15.28,15.28,TRUE
603165.SH,13.28,13.28,TRUE
603166.SH,6.81,6.81,TRUE
603167.SH,12.08,12.08,TRUE
603168.SH,9.24,9.24,TRUE
603169.SH,4.7,4.7,TRUE
603177.SH,8.82,8.82,TRUE
603178.SH,10.79,10.79,TRUE
603179.SH,33.34,33.34,TRUE
603180.SH,58.5,58.5,TRUE
603181.SH,26.1,26.1,TRUE
603183.SH,8.63,8.63,TRUE
603185.SH,71.46,71.46,TRUE
603186.SH,37.83,37.83,TRUE
603187.SH,51.35,51.35,TRUE
603188.SH,5.77,5.77,TRUE
603189.SH,22.89,22.89,TRUE
603192.SH,25.99,25.99,TRUE
603195.SH,152.4,152.4,TRUE
603196.SH,8.14,8.14,TRUE
603197.SH,27.4,27.4,TRUE
603198.SH,21.62,21.62,TRUE
603199.SH,23.35,23.35,TRUE
603200.SH,31.74,31.74,TRUE
603203.SH,28.5,28.5,TRUE
603208.SH,123.68,123.68,TRUE
603212.SH,30.45,30.45,TRUE
603214.SH,32.44,32.44,TRUE
603217.SH,28.81,28.81,TRUE
603218.SH,23.4,23.4,TRUE
603220.SH,15.87,15.87,TRUE
603221.SH,14.61,14.61,TRUE
603222.SH,35,35,TRUE
603223.SH,13.5,13.5,TRUE
603225.SH,10.82,10.82,TRUE
603226.SH,12.3,12.3,TRUE
603227.SH,4.65,4.65,TRUE
603228.SH,33.96,33.96,TRUE
603229.SH,37.89,37.89,TRUE
603232.SH,33.32,33.32,TRUE
603233.SH,83.22,83.22,TRUE
603236.SH,193.96,193.96,TRUE
603238.SH,36.2,36.2,TRUE
603239.SH,15.13,15.13,TRUE
603256.SH,11.49,11.49,TRUE
603258.SH,40.41,40.41,TRUE
603259.SH,98.7,98.7,TRUE
603260.SH,29.61,29.61,TRUE
603266.SH,11.7,11.7,TRUE
603267.SH,69.96,69.96,TRUE
603268.SH,19.16,19.16,TRUE
603269.SH,13.94,13.94,TRUE
603277.SH,12.25,12.25,TRUE
603278.SH,9.15,9.15,TRUE
603279.SH,21.15,21.15,TRUE
603283.SH,53.95,53.95,TRUE
603286.SH,17.62,17.62,TRUE
603288.SH,162.4,162.4,TRUE
603289.SH,8.68,8.68,TRUE
603290.SH,177.9,177.9,TRUE
603297.SH,40.34,40.34,TRUE
603298.SH,14.96,14.96,TRUE
603299.SH,6.85,6.85,TRUE
603300.SH,6.78,6.78,TRUE
603301.SH,64.53,64.53,TRUE
603303.SH,13.07,13.07,TRUE
603305.SH,37.09,37.09,TRUE
603306.SH,16.99,16.99,TRUE
603308.SH,27.19,27.19,TRUE
603309.SH,14.38,14.38,TRUE
603311.SH,13.28,13.28,TRUE
603313.SH,29.88,29.88,TRUE
603315.SH,12.36,12.36,TRUE
603316.SH,8.68,8.68,TRUE
603317.SH,66.82,66.82,TRUE
603318.SH,8.97,8.97,TRUE
603319.SH,34.65,34.65,TRUE
603320.SH,13.46,13.46,TRUE
603321.SH,7.84,7.84,TRUE
603322.SH,18.41,18.41,TRUE
603323.SH,4.69,4.69,TRUE
603326.SH,16.12,16.12,TRUE
603327.SH,25.16,25.16,TRUE
603328.SH,9.2,9.2,TRUE
603329.SH,14.05,14.05,TRUE
603330.SH,26.3,26.3,TRUE
603331.SH,11.16,11.16,TRUE
603332.SH,26.59,26.59,TRUE
603333.SH,7.17,7.17,TRUE
603335.SH,5.1,5.1,TRUE
603336.SH,12.33,12.33,TRUE
603337.SH,26.19,26.19,TRUE
603338.SH,101.25,101.25,TRUE
603339.SH,9.87,9.87,TRUE
603345.SH,171.6,171.6,TRUE
603348.SH,25,25,TRUE
603351.SH,26.87,26.87,TRUE
603353.SH,61.3,61.3,TRUE
603355.SH,32,32,TRUE
603356.SH,14.48,14.48,TRUE
603357.SH,10.26,10.26,TRUE
603358.SH,19.64,19.64,TRUE
603359.SH,19.36,19.36,TRUE
603360.SH,16.48,16.48,TRUE
603363.SH,20.18,20.18,TRUE
603365.SH,14.83,14.83,TRUE
603366.SH,5.37,5.37,TRUE
603367.SH,15.29,15.29,TRUE
603368.SH,24.51,24.51,TRUE
603369.SH,48.48,48.48,TRUE
603377.SH,22.15,22.15,TRUE
603378.SH,78.1,78.1,TRUE
603379.SH,20.34,20.34,TRUE
603380.SH,21.7,21.7,TRUE
603383.SH,40.86,40.86,TRUE
603385.SH,13.22,13.22,TRUE
603386.SH,17.48,17.48,TRUE
603387.SH,36.81,36.81,TRUE
603388.SH,8.36,8.36,TRUE
603389.SH,4.01,4.01,TRUE
603390.SH,12.63,12.63,TRUE
603392.SH,183.2,183.2,TRUE
603393.SH,26.55,26.55,TRUE
603396.SH,37.92,37.92,TRUE
603398.SH,9.9,9.9,TRUE
603399.SH,7.57,7.57,TRUE
603408.SH,19.49,19.49,TRUE
603416.SH,77.54,77.54,TRUE
603421.SH,10.6,10.6,TRUE
603429.SH,38.8,38.8,TRUE
603439.SH,25.03,25.03,TRUE
603444.SH,577.78,577.78,TRUE
603456.SH,33.62,33.62,TRUE
603458.SH,15.67,15.67,TRUE
603466.SH,21.54,21.54,TRUE
603477.SH,13.18,13.18,TRUE
603486.SH,43.14,43.14,TRUE
603488.SH,10.08,10.08,TRUE
