上证指数,000001.SH,上证A指,000002.SH,上证B指,000003.SH,上证380,000009.SH,上证180,000010.SH,上证红利,000015.SH,上证50,000016.SH,沪深300,000300.SH,中证1000,000852.SH,中证100,000903.SH,中证500,000905.SH,中证800,000906.SH,深证成指,399001.SZ,深证100R,399004.SZ,中小板指,399005.SZ,创业板指,399006.SZ,中小300,399008.SZ,创业300,399012.SZ,中小板综,399101.SZ,创业板综,399102.SZ,深证综指,399106.SZ,深证A指,399107.SZ,深证B指,399108.SZ,深证100,399330.SZ,深证300R,399344.SZ
2020-09-11 10:01,3236.4083,2020-09-11 10:01,3391.9486,2020-09-11 10:01,245.3336,2020-09-11 10:01,5644.6694,2020-09-11 10:01,9567.3726,2020-09-11 10:01,2568.1187,2020-09-11 10:01,3243.1186,2020-09-11 10:01,4587.9315,2020-09-11 10:01,6659.9991,2020-09-11 10:01,4640.5053,2020-09-11 10:01,6268.3270,2020-09-11 10:01,4863.4627,2020-09-11 10:01,12800.8479,2020-09-11 10:01,7556.9947,2020-09-11 10:01,8512.4852,2020-09-11 10:01,2507.3069,2020-09-11 10:01,1598.0877,2020-09-11 10:01,3506.4122,2020-09-11 10:01,12026.7449,2020-09-11 10:01,2895.5573,2020-09-11 10:01,2138.7828,2020-09-11 10:01,2238.3430,2020-09-11 10:01,937.9502,2020-09-11 10:01,5816.1607,2020-09-11 10:01,6700.4648
2020-09-11 10:02,3237.5884,2020-09-11 10:02,3393.1880,2020-09-11 10:02,245.3273,2020-09-11 10:02,5647.8018,2020-09-11 10:02,9570.1946,2020-09-11 10:02,2570.7586,2020-09-11 10:02,3243.9373,2020-09-11 10:02,4590.1352,2020-09-11 10:02,6664.2960,2020-09-11 10:02,4642.5658,2020-09-11 10:02,6273.5717,2020-09-11 10:02,4866.2210,2020-09-11 10:02,12811.7294,2020-09-11 10:02,7563.0987,2020-09-11 10:02,8522.9013,2020-09-11 10:02,2509.9586,2020-09-11 10:02,1599.7912,2020-09-11 10:02,3509.6576,2020-09-11 10:02,12038.1802,2020-09-11 10:02,2897.6978,2020-09-11 10:02,2140.3740,2020-09-11 10:02,2240.0106,2020-09-11 10:02,938.0509,2020-09-11 10:02,5820.8585,2020-09-11 10:02,6706.3838
2020-09-11 10:03,3239.1369,2020-09-11 10:03,3394.8122,2020-09-11 10:03,245.3908,2020-09-11 10:03,5651.3346,2020-09-11 10:03,9575.7580,2020-09-11 10:03,2570.4817,2020-09-11 10:03,3246.3545,2020-09-11 10:03,4593.4963,2020-09-11 10:03,6669.9917,2020-09-11 10:03,4646.1230,2020-09-11 10:03,6277.7667,2020-09-11 10:03,4869.7088,2020-09-11 10:03,12824.1407,2020-09-11 10:03,7570.0027,2020-09-11 10:03,8528.3751,2020-09-11 10:03,2513.5983,2020-09-11 10:03,1601.1787,2020-09-11 10:03,3514.5943,2020-09-11 10:03,12048.0921,2020-09-11 10:03,2901.5880,2020-09-11 10:03,2142.4589,2020-09-11 10:03,2242.1958,2020-09-11 10:03,938.0961,2020-09-11 10:03,5826.1721,2020-09-11 10:03,6712.6474
2020-09-11 10:04,3239.5160,2020-09-11 10:04,3395.2097,2020-09-11 10:04,245.4168,2020-09-11 10:04,5649.7666,2020-09-11 10:04,9577.4986,2020-09-11 10:04,2570.3997,2020-09-11 10:04,3246.9291,2020-09-11 10:04,4594.1131,2020-09-11 10:04,6670.2977,2020-09-11 10:04,4646.2260,2020-09-11 10:04,6275.0458,2020-09-11 10:04,4869.6891,2020-09-11 10:04,12820.2969,2020-09-11 10:04,7567.8284,2020-09-11 10:04,8527.4959,2020-09-11 10:04,2511.6482,2020-09-11 10:04,1600.8021,2020-09-11 10:04,3512.7625,2020-09-11 10:04,12047.1657,2020-09-11 10:04,2901.0397,2020-09-11 10:04,2142.1412,2020-09-11 10:04,2241.8631,2020-09-11 10:04,938.0304,2020-09-11 10:04,5824.4986,2020-09-11 10:04,6710.5864
2020-09-11 10:05,3241.3789,2020-09-11 10:05,3397.1613,2020-09-11 10:05,245.5882,2020-09-11 10:05,5652.8177,2020-09-11 10:05,9581.2253,2020-09-11 10:05,2572.0395,2020-09-11 10:05,3247.5988,2020-09-11 10:05,4596.2013,2020-09-11 10:05,6674.5125,2020-09-11 10:05,4647.4018,2020-09-11 10:05,6278.9637,2020-09-11 10:05,4872.1039,2020-09-11 10:05,12830.3512,2020-09-11 10:05,7573.8807,2020-09-11 10:05,8532.9573,2020-09-11 10:05,2516.0564,2020-09-11 10:05,1601.7767,2020-09-11 10:05,3517.5286,2020-09-11 10:05,12054.3200,2020-09-11 10:05,2904.4666,2020-09-11 10:05,2143.6270,2020-09-11 10:05,2243.4205,2020-09-11 10:05,938.0513,2020-09-11 10:05,5829.1568,2020-09-11 10:05,6715.7917
2020-09-11 10:06,3243.5301,2020-09-11 10:06,3399.4220,2020-09-11 10:06,245.5178,2020-09-11 10:06,5657.6207,2020-09-11 10:06,9587.7291,2020-09-11 10:06,2572.3593,2020-09-11 10:06,3250.0511,2020-09-11 10:06,4600.0483,2020-09-11 10:06,6680.9319,2020-09-11 10:06,4650.7287,2020-09-11 10:06,6285.9503,2020-09-11 10:06,4876.5091,2020-09-11 10:06,12844.9505,2020-09-11 10:06,7582.1168,2020-09-11 10:06,8542.9813,2020-09-11 10:06,2519.6718,2020-09-11 10:06,1603.6978,2020-09-11 10:06,3522.6783,2020-09-11 10:06,12068.6780,2020-09-11 10:06,2908.6804,2020-09-11 10:06,2146.0080,2020-09-11 10:06,2245.9165,2020-09-11 10:06,938.0005,2020-09-11 10:06,5835.4956,2020-09-11 10:06,6723.2279
2020-09-11 10:07,3242.1009,2020-09-11 10:07,3397.9203,2020-09-11 10:07,245.5571,2020-09-11 10:07,5655.0587,2020-09-11 10:07,9583.2475,2020-09-11 10:07,2573.0329,2020-09-11 10:07,3247.6395,2020-09-11 10:07,4596.9064,2020-09-11 10:07,6678.3392,2020-09-11 10:07,4648.2520,2020-09-11 10:07,6281.2439,2020-09-11 10:07,4873.1003,2020-09-11 10:07,12832.7499,2020-09-11 10:07,7575.2426,2020-09-11 10:07,8531.8501,2020-09-11 10:07,2516.5162,2020-09-11 10:07,1601.8188,2020-09-11 10:07,3519.2472,2020-09-11 10:07,12057.3139,2020-09-11 10:07,2905.9631,2020-09-11 10:07,2144.3604,2020-09-11 10:07,2244.1827,2020-09-11 10:07,939.7591,2020-09-11 10:07,5830.2049,2020-09-11 10:07,6716.6256
2020-09-11 10:08,3241.2121,2020-09-11 10:08,3396.9864,2020-09-11 10:08,245.5771,2020-09-11 10:08,5653.6272,2020-09-11 10:08,9579.6815,2020-09-11 10:08,2572.1910,2020-09-11 10:08,3246.7820,2020-09-11 10:08,4596.1445,2020-09-11 10:08,6675.3860,2020-09-11 10:08,4647.2700,2020-09-11 10:08,6278.6371,2020-09-11 10:08,4871.9967,2020-09-11 10:08,12830.2861,2020-09-11 10:08,7574.8633,2020-09-11 10:08,8531.6361,2020-09-11 10:08,2515.9322,2020-09-11 10:08,1601.5273,2020-09-11 10:08,3518.0060,2020-09-11 10:08,12055.4117,2020-09-11 10:08,2904.4531,2020-09-11 10:08,2143.7543,2020-09-11 10:08,2243.5466,2020-09-11 10:08,939.9616,2020-09-11 10:08,5829.9130,2020-09-11 10:08,6715.7963
2020-09-11 10:09,3242.6534,2020-09-11 10:09,3398.4993,2020-09-11 10:09,245.5980,2020-09-11 10:09,5656.0701,2020-09-11 10:09,9584.8025,2020-09-11 10:09,2573.4855,2020-09-11 10:09,3248.4307,2020-09-11 10:09,4597.4058,2020-09-11 10:09,6675.4402,2020-09-11 10:09,4649.0238,2020-09-11 10:09,6280.4609,2020-09-11 10:09,4873.3528,2020-09-11 10:09,12834.6551,2020-09-11 10:09,7577.6873,2020-09-11 10:09,8534.1815,2020-09-11 10:09,2516.1721,2020-09-11 10:09,1602.1737,2020-09-11 10:09,3518.0542,2020-09-11 10:09,12058.4524,2020-09-11 10:09,2904.1567,2020-09-11 10:09,2144.1261,2020-09-11 10:09,2243.9380,2020-09-11 10:09,939.5315,2020-09-11 10:09,5832.0865,2020-09-11 10:09,6718.0521
2020-09-11 10:10,3243.1478,2020-09-11 10:10,3399.0173,2020-09-11 10:10,245.6443,2020-09-11 10:10,5659.4706,2020-09-11 10:10,9585.9318,2020-09-11 10:10,2572.4148,2020-09-11 10:10,3248.8380,2020-09-11 10:10,4600.2251,2020-09-11 10:10,6681.3931,2020-09-11 10:10,4651.9418,2020-09-11 10:10,6284.6339,2020-09-11 10:10,4876.4020,2020-09-11 10:10,12844.6698,2020-09-11 10:10,7584.1619,2020-09-11 10:10,8541.7013,2020-09-11 10:10,2517.1906,2020-09-11 10:10,1603.4436,2020-09-11 10:10,3520.6816,2020-09-11 10:10,12067.5115,2020-09-11 10:10,2907.1467,2020-09-11 10:10,2145.9650,2020-09-11 10:10,2245.8657,2020-09-11 10:10,939.4930,2020-09-11 10:10,5837.0696,2020-09-11 10:10,6723.5525
2020-09-11 10:11,3240.9885,2020-09-11 10:11,3396.7490,2020-09-11 10:11,245.6794,2020-09-11 10:11,5654.8245,2020-09-11 10:11,9578.5962,2020-09-11 10:11,2570.6754,2020-09-11 10:11,3245.8881,2020-09-11 10:11,4596.7253,2020-09-11 10:11,6680.0169,2020-09-11 10:11,4648.3273,2020-09-11 10:11,6281.9366,2020-09-11 10:11,4873.0861,2020-09-11 10:11,12832.7976,2020-09-11 10:11,7575.7343,2020-09-11 10:11,8533.0271,2020-09-11 10:11,2514.8683,2020-09-11 10:11,1601.9881,2020-09-11 10:11,3518.0635,2020-09-11 10:11,12057.8336,2020-09-11 10:11,2905.1904,2020-09-11 10:11,2144.4075,2020-09-11 10:11,2244.2315,2020-09-11 10:11,939.9153,2020-09-11 10:11,5830.5834,2020-09-11 10:11,6716.6414
2020-09-11 10:12,3238.0538,2020-09-11 10:12,3393.6685,2020-09-11 10:12,245.6359,2020-09-11 10:12,5646.6156,2020-09-11 10:12,9569.8608,2020-09-11 10:12,2569.4871,2020-09-11 10:12,3243.6995,2020-09-11 10:12,4591.3881,2020-09-11 10:12,6668.6916,2020-09-11 10:12,4643.2981,2020-09-11 10:12,6272.7737,2020-09-11 10:12,4867.0747,2020-09-11 10:12,12812.3200,2020-09-11 10:12,7564.6956,2020-09-11 10:12,8519.6017,2020-09-11 10:12,2510.4298,2020-09-11 10:12,1599.4147,2020-09-11 10:12,3511.3968,2020-09-11 10:12,12038.7143,2020-09-11 10:12,2899.1322,2020-09-11 10:12,2140.8626,2020-09-11 10:12,2240.5166,2020-09-11 10:12,939.6679,2020-09-11 10:12,5822.0876,2020-09-11 10:12,6706.3449
2020-09-11 10:13,3237.6316,2020-09-11 10:13,3393.2272,2020-09-11 10:13,245.5616,2020-09-11 10:13,5646.2803,2020-09-11 10:13,9569.5877,2020-09-11 10:13,2569.9965,2020-09-11 10:13,3244.3663,2020-09-11 10:13,4590.5472,2020-09-11 10:13,6665.3920,2020-09-11 10:13,4643.1928,2020-09-11 10:13,6270.7979,2020-09-11 10:13,4866.2696,2020-09-11 10:13,12810.2098,2020-09-11 10:13,7564.3520,2020-09-11 10:13,8517.7967,2020-09-11 10:13,2509.4491,2020-09-11 10:13,1599.0673,2020-09-11 10:13,3509.6095,2020-09-11 10:13,12036.2868,2020-09-11 10:13,2897.8105,2020-09-11 10:13,2140.4030,2020-09-11 10:13,2240.0334,2020-09-11 10:13,940.0756,2020-09-11 10:13,5821.8231,2020-09-11 10:13,6705.3263
2020-09-11 10:14,3236.8862,2020-09-11 10:14,3392.4447,2020-09-11 10:14,245.5530,2020-09-11 10:14,5646.1641,2020-09-11 10:14,9566.8958,2020-09-11 10:14,2570.6672,2020-09-11 10:14,3243.2748,2020-09-11 10:14,4589.6428,2020-09-11 10:14,6665.2739,2020-09-11 10:14,4642.2515,2020-09-11 10:14,6268.9020,2020-09-11 10:14,4864.9434,2020-09-11 10:14,12808.1825,2020-09-11 10:14,7562.6230,2020-09-11 10:14,8517.7339,2020-09-11 10:14,2508.5543,2020-09-11 10:14,1599.0229,2020-09-11 10:14,3509.1534,2020-09-11 10:14,12036.0591,2020-09-11 10:14,2897.5815,2020-09-11 10:14,2140.1128,2020-09-11 10:14,2239.7280,2020-09-11 10:14,940.3641,2020-09-11 10:14,5820.4924,2020-09-11 10:14,6704.0932
2020-09-11 10:15,3238.5318,2020-09-11 10:15,3394.1732,2020-09-11 10:15,245.5327,2020-09-11 10:15,5648.9889,2020-09-11 10:15,9570.8322,2020-09-11 10:15,2571.2351,2020-09-11 10:15,3244.7492,2020-09-11 10:15,4590.6282,2020-09-11 10:15,6669.8565,2020-09-11 10:15,4642.6669,2020-09-11 10:15,6272.8877,2020-09-11 10:15,4866.4870,2020-09-11 10:15,12814.2949,2020-09-11 10:15,7564.0395,2020-09-11 10:15,8518.4012,2020-09-11 10:15,2511.2088,2020-09-11 10:15,1599.4953,2020-09-11 10:15,3513.4770,2020-09-11 10:15,12039.3540,2020-09-11 10:15,2900.7605,2020-09-11 10:15,2141.2548,2020-09-11 10:15,2240.9310,2020-09-11 10:15,938.7882,2020-09-11 10:15,5821.5826,2020-09-11 10:15,6706.6286
2020-09-11 10:16,3237.7998,2020-09-11 10:16,3393.4037,2020-09-11 10:16,245.5643,2020-09-11 10:16,5649.1060,2020-09-11 10:16,9567.7717,2020-09-11 10:16,2570.5627,2020-09-11 10:16,3243.3679,2020-09-11 10:16,4589.7832,2020-09-11 10:16,6669.7224,2020-09-11 10:16,4641.9208,2020-09-11 10:16,6273.2039,2020-09-11 10:16,4865.8692,2020-09-11 10:16,12811.5807,2020-09-11 10:16,7562.6398,2020-09-11 10:16,8517.0890,2020-09-11 10:16,2509.5888,2020-09-11 10:16,1599.3211,2020-09-11 10:16,3512.2390,2020-09-11 10:16,12038.3541,2020-09-11 10:16,2900.6517,2020-09-11 10:16,2141.0854,2020-09-11 10:16,2240.7531,2020-09-11 10:16,938.8812,2020-09-11 10:16,5820.5054,2020-09-11 10:16,6705.3081
2020-09-11 10:17,3238.5837,2020-09-11 10:17,3394.2258,2020-09-11 10:17,245.6039,2020-09-11 10:17,5650.9186,2020-09-11 10:17,9570.7704,2020-09-11 10:17,2571.7750,2020-09-11 10:17,3244.8689,2020-09-11 10:17,4591.0667,2020-09-11 10:17,6670.3585,2020-09-11 10:17,4643.6148,2020-09-11 10:17,6274.6227,2020-09-11 10:17,4867.1666,2020-09-11 10:17,12813.8254,2020-09-11 10:17,7563.0540,2020-09-11 10:17,8519.8359,2020-09-11 10:17,2509.4026,2020-09-11 10:17,1599.7040,2020-09-11 10:17,3512.0508,2020-09-11 10:17,12040.6699,2020-09-11 10:17,2901.2175,2020-09-11 10:17,2141.4544,2020-09-11 10:17,2241.1399,2020-09-11 10:17,938.8948,2020-09-11 10:17,5820.8241,2020-09-11 10:17,6706.3144
2020-09-11 10:18,3239.8861,2020-09-11 10:18,3395.5957,2020-09-11 10:18,245.5164,2020-09-11 10:18,5653.3230,2020-09-11 10:18,9574.5381,2020-09-11 10:18,2571.4038,2020-09-11 10:18,3246.0703,2020-09-11 10:18,4594.0817,2020-09-11 10:18,6677.1035,2020-09-11 10:18,4646.1332,2020-09-11 10:18,6278.3708,2020-09-11 10:18,4870.2924,2020-09-11 10:18,12826.1301,2020-09-11 10:18,7572.0151,2020-09-11 10:18,8527.9524,2020-09-11 10:18,2511.6555,2020-09-11 10:18,1601.0373,2020-09-11 10:18,3516.1003,2020-09-11 10:18,12050.9896,2020-09-11 10:18,2904.4836,2020-09-11 10:18,2143.4717,2020-09-11 10:18,2243.2486,2020-09-11 10:18,940.4502,2020-09-11 10:18,5827.7210,2020-09-11 10:18,6712.9779
2020-09-11 10:19,3239.6105,2020-09-11 10:19,3395.3070,2020-09-11 10:19,245.4890,2020-09-11 10:19,5651.2204,2020-09-11 10:19,9573.6753,2020-09-11 10:19,2571.4255,2020-09-11 10:19,3245.8058,2020-09-11 10:19,4593.5381,2020-09-11 10:19,6677.3585,2020-09-11 10:19,4645.9771,2020-09-11 10:19,6277.9797,2020-09-11 10:19,4869.7826,2020-09-11 10:19,12824.6201,2020-09-11 10:19,7570.7918,2020-09-11 10:19,8527.9049,2020-09-11 10:19,2510.6488,2020-09-11 10:19,1601.0943,2020-09-11 10:19,3515.5817,2020-09-11 10:19,12050.7022,2020-09-11 10:19,2904.2796,2020-09-11 10:19,2143.3169,2020-09-11 10:19,2243.0860,2020-09-11 10:19,940.5404,2020-09-11 10:19,5826.7794,2020-09-11 10:19,6712.1293
2020-09-11 10:20,3240.3945,2020-09-11 10:20,3396.1309,2020-09-11 10:20,245.4638,2020-09-11 10:20,5653.5113,2020-09-11 10:20,9575.7486,2020-09-11 10:20,2572.7940,2020-09-11 10:20,3246.4036,2020-09-11 10:20,4594.7285,2020-09-11 10:20,6679.8102,2020-09-11 10:20,4647.2318,2020-09-11 10:20,6279.9908,2020-09-11 10:20,4871.1172,2020-09-11 10:20,12830.6972,2020-09-11 10:20,7574.4489,2020-09-11 10:20,8529.9627,2020-09-11 10:20,2512.5618,2020-09-11 10:20,1601.5627,2020-09-11 10:20,3518.0568,2020-09-11 10:20,12055.6766,2020-09-11 10:20,2906.7675,2020-09-11 10:20,2144.4108,2020-09-11 10:20,2244.2325,2020-09-11 10:20,940.5663,2020-09-11 10:20,5829.5941,2020-09-11 10:20,6715.1076
2020-09-11 10:21,3239.4594,2020-09-11 10:21,3395.1455,2020-09-11 10:21,245.5973,2020-09-11 10:21,5650.9891,2020-09-11 10:21,9572.4692,2020-09-11 10:21,2571.0230,2020-09-11 10:21,3245.2759,2020-09-11 10:21,4593.6969,2020-09-11 10:21,6680.5583,2020-09-11 10:21,4645.6051,2020-09-11 10:21,6277.4956,2020-09-11 10:21,4869.8185,2020-09-11 10:21,12827.7932,2020-09-11 10:21,7573.7471,2020-09-11 10:21,8532.0022,2020-09-11 10:21,2510.0032,2020-09-11 10:21,1601.7341,2020-09-11 10:21,3515.6849,2020-09-11 10:21,12057.0938,2020-09-11 10:21,2905.9752,2020-09-11 10:21,2144.2865,2020-09-11 10:21,2244.1023,2020-09-11 10:21,940.5182,2020-09-11 10:21,5829.0539,2020-09-11 10:21,6713.8384
2020-09-11 10:22,3237.2064,2020-09-11 10:22,3392.7804,2020-09-11 10:22,245.5752,2020-09-11 10:22,5647.4994,2020-09-11 10:22,9564.8756,2020-09-11 10:22,2568.8072,2020-09-11 10:22,3243.1652,2020-09-11 10:22,4588.9938,2020-09-11 10:22,6674.3818,2020-09-11 10:22,4642.0102,2020-09-11 10:22,6273.1360,2020-09-11 10:22,4865.2234,2020-09-11 10:22,12813.4021,2020-09-11 10:22,7563.8394,2020-09-11 10:22,8521.2221,2020-09-11 10:22,2507.4818,2020-09-11 10:22,1599.8624,2020-09-11 10:22,3512.0246,2020-09-11 10:22,12045.3774,2020-09-11 10:22,2903.0934,2020-09-11 10:22,2142.1852,2020-09-11 10:22,2241.8982,2020-09-11 10:22,940.9181,2020-09-11 10:22,5821.4286,2020-09-11 10:22,6705.9675
2020-09-11 10:23,3236.4614,2020-09-11 10:23,3391.9983,2020-09-11 10:23,245.5660,2020-09-11 10:23,5644.2290,2020-09-11 10:23,9562.5131,2020-09-11 10:23,2568.8533,2020-09-11 10:23,3242.7438,2020-09-11 10:23,4587.0310,2020-09-11 10:23,6669.0881,2020-09-11 10:23,4640.5001,2020-09-11 10:23,6268.2914,2020-09-11 10:23,4862.7339,2020-09-11 10:23,12803.3999,2020-09-11 10:23,7559.0692,2020-09-11 10:23,8513.6164,2020-09-11 10:23,2505.1974,2020-09-11 10:23,1598.4775,2020-09-11 10:23,3508.4331,2020-09-11 10:23,12036.6872,2020-09-11 10:23,2900.1698,2020-09-11 10:23,2140.6344,2020-09-11 10:23,2240.2777,2020-09-11 10:23,939.5694,2020-09-11 10:23,5817.7572,2020-09-11 10:23,6700.7858
2020-09-11 10:24,3235.1691,2020-09-11 10:24,3390.6425,2020-09-11 10:24,245.5219,2020-09-11 10:24,5641.4479,2020-09-11 10:24,9558.9245,2020-09-11 10:24,2569.0704,2020-09-11 10:24,3241.8154,2020-09-11 10:24,4585.2854,2020-09-11 10:24,6664.1110,2020-09-11 10:24,4639.3949,2020-09-11 10:24,6264.4015,2020-09-11 10:24,4860.5990,2020-09-11 10:24,12797.0181,2020-09-11 10:24,7555.5873,2020-09-11 10:24,8509.6960,2020-09-11 10:24,2503.9550,2020-09-11 10:24,1597.5687,2020-09-11 10:24,3505.9757,2020-09-11 10:24,12029.3553,2020-09-11 10:24,2897.9976,2020-09-11 10:24,2139.3478,2020-09-11 10:24,2238.9291,2020-09-11 10:24,939.5694,2020-09-11 10:24,5815.0774,2020-09-11 10:24,6697.9379
2020-09-11 10:25,3234.3294,2020-09-11 10:25,3389.7622,2020-09-11 10:25,245.4667,2020-09-11 10:25,5641.4287,2020-09-11 10:25,9555.9943,2020-09-11 10:25,2568.7705,2020-09-11 10:25,3240.6026,2020-09-11 10:25,4584.0461,2020-09-11 10:25,6661.9319,2020-09-11 10:25,4638.1481,2020-09-11 10:25,6263.9354,2020-09-11 10:25,4859.5172,2020-09-11 10:25,12794.3885,2020-09-11 10:25,7554.8472,2020-09-11 10:25,8507.6803,2020-09-11 10:25,2503.7149,2020-09-11 10:25,1597.1673,2020-09-11 10:25,3505.1247,2020-09-11 10:25,12026.7028,2020-09-11 10:25,2897.2352,2020-09-11 10:25,2138.9289,2020-09-11 10:25,2238.4910,2020-09-11 10:25,939.3197,2020-09-11 10:25,5814.5078,2020-09-11 10:25,6696.8313
2020-09-11 10:26,3234.4753,2020-09-11 10:26,3389.9168,2020-09-11 10:26,245.4159,2020-09-11 10:26,5640.9954,2020-09-11 10:26,9558.4831,2020-09-11 10:26,2568.8918,2020-09-11 10:26,3241.6693,2020-09-11 10:26,4584.9462,2020-09-11 10:26,6661.3461,2020-09-11 10:26,4638.1460,2020-09-11 10:26,6264.9559,2020-09-11 10:26,4860.0122,2020-09-11 10:26,12795.8745,2020-09-11 10:26,7555.1126,2020-09-11 10:26,8507.0103,2020-09-11 10:26,2504.6598,2020-09-11 10:26,1597.0429,2020-09-11 10:26,3506.2702,2020-09-11 10:26,12025.0963,2020-09-11 10:26,2897.9897,2020-09-11 10:26,2139.0720,2020-09-11 10:26,2238.6376,2020-09-11 10:26,940.2104,2020-09-11 10:26,5814.7121,2020-09-11 10:26,6697.5106
2020-09-11 10:27,3235.3626,2020-09-11 10:27,3390.8505,2020-09-11 10:27,245.3344,2020-09-11 10:27,5642.7056,2020-09-11 10:27,9560.2639,2020-09-11 10:27,2568.5009,2020-09-11 10:27,3242.5109,2020-09-11 10:27,4586.3871,2020-09-11 10:27,6663.9781,2020-09-11 10:27,4640.0869,2020-09-11 10:27,6266.1371,2020-09-11 10:27,4861.8104,2020-09-11 10:27,12800.7755,2020-09-11 10:27,7558.7231,2020-09-11 10:27,8508.0658,2020-09-11 10:27,2504.6427,2020-09-11 10:27,1597.4406,2020-09-11 10:27,3506.5590,2020-09-11 10:27,12027.6633,2020-09-11 10:27,2898.3230,2020-09-11 10:27,2139.7684,2020-09-11 10:27,2239.3665,2020-09-11 10:27,940.4960,2020-09-11 10:27,5817.4909,2020-09-11 10:27,6700.1603
2020-09-11 10:28,3236.9320,2020-09-11 10:28,3392.4975,2020-09-11 10:28,245.3735,2020-09-11 10:28,5645.0988,2020-09-11 10:28,9564.8017,2020-09-11 10:28,2569.1975,2020-09-11 10:28,3244.0223,2020-09-11 10:28,4589.4910,2020-09-11 10:28,6669.0191,2020-09-11 10:28,4642.6751,2020-09-11 10:28,6269.9592,2020-09-11 10:28,4865.0215,2020-09-11 10:28,12811.9663,2020-09-11 10:28,7566.5583,2020-09-11 10:28,8515.2073,2020-09-11 10:28,2507.5226,2020-09-11 10:28,1598.5993,2020-09-11 10:28,3510.5371,2020-09-11 10:28,12035.6856,2020-09-11 10:28,2901.6112,2020-09-11 10:28,2141.5227,2020-09-11 10:28,2241.2031,2020-09-11 10:28,941.1032,2020-09-11 10:28,5823.5211,2020-09-11 10:28,6706.5379
2020-09-11 10:29,3236.5895,2020-09-11 10:29,3392.1368,2020-09-11 10:29,245.4123,2020-09-11 10:29,5645.9036,2020-09-11 10:29,9563.0879,2020-09-11 10:29,2568.8513,2020-09-11 10:29,3243.1921,2020-09-11 10:29,4589.5677,2020-09-11 10:29,6671.3123,2020-09-11 10:29,4642.5479,2020-09-11 10:29,6270.9160,2020-09-11 10:29,4865.2640,2020-09-11 10:29,12816.3074,2020-09-11 10:29,7569.1089,2020-09-11 10:29,8517.8912,2020-09-11 10:29,2508.6196,2020-09-11 10:29,1599.0783,2020-09-11 10:29,3512.2626,2020-09-11 10:29,12039.2995,2020-09-11 10:29,2903.1978,2020-09-11 10:29,2142.2612,2020-09-11 10:29,2241.9795,2020-09-11 10:29,940.5044,2020-09-11 10:29,5825.4842,2020-09-11 10:29,6708.7281
2020-09-11 10:30,3236.8207,2020-09-11 10:30,3392.3785,2020-09-11 10:30,245.4544,2020-09-11 10:30,5644.9638,2020-09-11 10:30,9563.2683,2020-09-11 10:30,2568.0769,2020-09-11 10:30,3243.5199,2020-09-11 10:30,4588.7473,2020-09-11 10:30,6669.1012,2020-09-11 10:30,4642.2111,2020-09-11 10:30,6269.9762,2020-09-11 10:30,4864.4285,2020-09-11 10:30,12811.1133,2020-09-11 10:30,7565.1482,2020-09-11 10:30,8514.5221,2020-09-11 10:30,2507.1834,2020-09-11 10:30,1598.3515,2020-09-11 10:30,3510.3496,2020-09-11 10:30,12034.4637,2020-09-11 10:30,2901.6773,2020-09-11 10:30,2141.3435,2020-09-11 10:30,2241.0176,2020-09-11 10:30,940.4928,2020-09-11 10:30,5822.4359,2020-09-11 10:30,6705.6976
2020-09-11 10:31,3238.2545,2020-09-11 10:31,3393.8843,2020-09-11 10:31,245.4455,2020-09-11 10:31,5648.9485,2020-09-11 10:31,9566.9078,2020-09-11 10:31,2568.9451,2020-09-11 10:31,3244.8720,2020-09-11 10:31,4591.1191,2020-09-11 10:31,6672.5493,2020-09-11 10:31,4644.6599,2020-09-11 10:31,6273.9293,2020-09-11 10:31,4867.0775,2020-09-11 10:31,12820.1746,2020-09-11 10:31,7571.2951,2020-09-11 10:31,8517.1009,2020-09-11 10:31,2509.4540,2020-09-11 10:31,1598.9380,2020-09-11 10:31,3513.1164,2020-09-11 10:31,12039.0898,2020-09-11 10:31,2903.8968,2020-09-11 10:31,2142.7771,2020-09-11 10:31,2242.5205,2020-09-11 10:31,940.4282,2020-09-11 10:31,5827.1668,2020-09-11 10:31,6710.7645
2020-09-11 10:32,3239.5845,2020-09-11 10:32,3395.2773,2020-09-11 10:32,245.5801,2020-09-11 10:32,5651.3268,2020-09-11 10:32,9570.4849,2020-09-11 10:32,2569.1996,2020-09-11 10:32,3245.4766,2020-09-11 10:32,4593.9153,2020-09-11 10:32,6679.6023,2020-09-11 10:32,4647.3462,2020-09-11 10:32,6276.6950,2020-09-11 10:32,4869.8422,2020-09-11 10:32,12831.7721,2020-09-11 10:32,7578.4332,2020-09-11 10:32,8525.4795,2020-09-11 10:32,2512.0204,2020-09-11 10:32,1600.5463,2020-09-11 10:32,3516.7407,2020-09-11 10:32,12050.8111,2020-09-11 10:32,2907.1556,2020-09-11 10:32,2144.7451,2020-09-11 10:32,2244.5846,2020-09-11 10:32,940.1364,2020-09-11 10:32,5832.6605,2020-09-11 10:32,6716.6446
