Date,UID,2020/9/21,2020/9/22,Equal
2020/9/22,002031.SZ,2.1,2.1,TRUE
2020/9/22,002032.SZ,78.22,78.22,TRUE
2020/9/22,002033.SZ,7.01,7.01,TRUE
2020/9/22,002034.SZ,18.39,18.39,TRUE
2020/9/22,002035.SZ,10.56,10.56,TRUE
2020/9/22,002036.SZ,11.46,11.46,TRUE
2020/9/22,002037.SZ,7.39,7.39,TRUE
2020/9/22,002038.SZ,12.42,12.42,TRUE
2020/9/22,002039.SZ,15.8,15.8,TRUE
2020/9/22,002040.SZ,6.5,6.5,TRUE
2020/9/22,002041.SZ,18.7,18.7,TRUE
2020/9/22,002042.SZ,6.08,6.08,TRUE
2020/9/22,002043.SZ,10.7,10.7,TRUE
2020/9/22,002044.SZ,15.12,15.12,TRUE
2020/9/22,002045.SZ,9.08,9.08,TRUE
2020/9/22,002046.SZ,8.78,8.78,TRUE
2020/9/22,002047.SZ,4.6,4.6,TRUE
2020/9/22,002048.SZ,18.67,18.67,TRUE
2020/9/22,002049.SZ,120.67,120.67,TRUE
2020/9/22,002050.SZ,22.38,22.38,TRUE
2020/9/22,002051.SZ,7.54,7.54,TRUE
2020/9/22,002052.SZ,1.43,1.43,TRUE
2020/9/22,002053.SZ,8.02,8.02,TRUE
2020/9/22,002054.SZ,7.58,7.58,TRUE
2020/9/22,002055.SZ,17,17,TRUE
2020/9/22,002056.SZ,13.9,13.9,TRUE
2020/9/22,002057.SZ,7.45,7.45,TRUE
2020/9/22,002058.SZ,17.55,17.55,TRUE
2020/9/22,002059.SZ,6.03,6.03,TRUE
2020/9/22,002060.SZ,3.21,3.21,TRUE
2020/9/22,002061.SZ,6.03,6.03,TRUE
2020/9/22,002062.SZ,4.73,4.73,TRUE
2020/9/22,002063.SZ,9.47,9.47,TRUE
2020/9/22,002064.SZ,8.15,8.15,TRUE
2020/9/22,002065.SZ,10.88,10.88,TRUE
2020/9/22,002066.SZ,10.46,10.46,TRUE
2020/9/22,002067.SZ,3.69,3.69,TRUE
2020/9/22,002068.SZ,5.24,5.24,TRUE
2020/9/22,002069.SZ,4.16,4.16,TRUE
2020/9/22,002071.SZ,1.65,1.65,TRUE
2020/9/22,002072.SZ,4.84,4.84,TRUE
2020/9/22,002073.SZ,4.49,4.49,TRUE
2020/9/22,002074.SZ,23.15,23.15,TRUE
2020/9/22,002075.SZ,12.39,12.39,TRUE
2020/9/22,002076.SZ,1.97,1.97,TRUE
2020/9/22,002077.SZ,6.7,6.7,TRUE
2020/9/22,002078.SZ,14.33,14.33,TRUE
2020/9/22,002079.SZ,10.86,10.86,TRUE
2020/9/22,002080.SZ,20.01,20.01,TRUE
2020/9/22,002081.SZ,10.83,10.83,TRUE
2020/9/22,002082.SZ,14.75,14.75,TRUE
2020/9/22,002083.SZ,5.09,5.09,TRUE
2020/9/22,002084.SZ,10.37,10.37,TRUE
2020/9/22,002085.SZ,7.24,7.24,TRUE
2020/9/22,002086.SZ,1.78,1.78,TRUE
2020/9/22,002087.SZ,3.93,3.93,TRUE
2020/9/22,002088.SZ,11.01,11.01,TRUE
2020/9/22,002089.SZ,2.75,2.75,TRUE
2020/9/22,002090.SZ,9.13,9.13,TRUE
2020/9/22,002091.SZ,6.1,6.1,TRUE
2020/9/22,002092.SZ,5.22,5.22,TRUE
2020/9/22,002093.SZ,8.33,8.33,TRUE
2020/9/22,002094.SZ,4.3,4.3,TRUE
2020/9/22,002095.SZ,19.8,19.8,TRUE
2020/9/22,002096.SZ,9.2,9.2,TRUE
2020/9/22,002097.SZ,9.45,9.45,TRUE
2020/9/22,002098.SZ,5.48,5.48,TRUE
2020/9/22,002099.SZ,8.36,8.36,TRUE
2020/9/22,002100.SZ,14.59,14.59,TRUE
2020/9/22,002101.SZ,7.12,7.12,TRUE
2020/9/22,002102.SZ,1.85,1.85,TRUE
2020/9/22,002103.SZ,5.44,5.44,TRUE
2020/9/22,002104.SZ,8.93,8.93,TRUE
2020/9/22,002105.SZ,8.19,8.19,TRUE
2020/9/22,002106.SZ,14.17,14.17,TRUE
2020/9/22,002107.SZ,9.56,9.56,TRUE
2020/9/22,002108.SZ,4.91,4.91,TRUE
2020/9/22,002109.SZ,3.37,3.37,TRUE
2020/9/22,002110.SZ,6.83,6.83,TRUE
2020/9/22,002111.SZ,15.76,15.76,TRUE
2020/9/22,002112.SZ,8.73,8.73,TRUE
2020/9/22,002113.SZ,1.34,1.34,TRUE
2020/9/22,002114.SZ,6.22,6.22,TRUE
2020/9/22,002115.SZ,8.25,8.25,TRUE
2020/9/22,002116.SZ,7.48,7.48,TRUE
2020/9/22,002117.SZ,11.23,11.23,TRUE
2020/9/22,002118.SZ,4.23,4.23,TRUE
2020/9/22,002119.SZ,12.3,12.3,TRUE
2020/9/22,002120.SZ,19.7,19.7,TRUE
2020/9/22,002121.SZ,3.66,3.66,TRUE
2020/9/22,002122.SZ,2.28,2.28,TRUE
2020/9/22,002123.SZ,18.26,18.26,TRUE
2020/9/22,002124.SZ,16.12,16.12,TRUE
2020/9/22,002125.SZ,7.57,7.57,TRUE
2020/9/22,002126.SZ,12.71,12.71,TRUE
2020/9/22,002127.SZ,18.12,18.12,TRUE
2020/9/22,002128.SZ,10.15,10.15,TRUE
2020/9/22,002129.SZ,23.03,23.03,TRUE
2020/9/22,002130.SZ,5.25,5.25,TRUE
2020/9/22,002131.SZ,3.09,3.09,TRUE
2020/9/22,002132.SZ,2.84,2.84,TRUE
2020/9/22,002133.SZ,3.23,3.23,TRUE
2020/9/22,002134.SZ,9.36,9.36,TRUE
2020/9/22,002135.SZ,7.69,7.69,TRUE
2020/9/22,002136.SZ,9.95,9.95,TRUE
2020/9/22,002137.SZ,7.92,7.92,TRUE
2020/9/22,002138.SZ,23.69,23.69,TRUE
2020/9/22,002139.SZ,6.76,6.76,TRUE
2020/9/22,002140.SZ,7.47,7.47,TRUE
2020/9/22,002141.SZ,3.3,3.3,TRUE
2020/9/22,002142.SZ,34.2,34.2,TRUE
2020/9/22,002144.SZ,11.54,11.54,TRUE
2020/9/22,002145.SZ,5.73,5.73,TRUE
2020/9/22,002146.SZ,8.13,8.13,TRUE
2020/9/22,002147.SZ,1.52,1.52,TRUE
2020/9/22,002148.SZ,5.11,5.11,TRUE
2020/9/22,002149.SZ,8.22,8.22,TRUE
2020/9/22,002150.SZ,6.84,6.84,TRUE
2020/9/22,002151.SZ,55.22,55.22,TRUE
2020/9/22,002152.SZ,13.18,13.18,TRUE
2020/9/22,002153.SZ,39.35,39.35,TRUE
2020/9/22,002154.SZ,3.48,3.48,TRUE
2020/9/22,002155.SZ,9.23,9.23,TRUE
2020/9/22,002156.SZ,24.08,24.08,TRUE
2020/9/22,002157.SZ,18.6,18.6,TRUE
2020/9/22,002158.SZ,12.49,12.49,TRUE
2020/9/22,002159.SZ,12.49,12.49,TRUE
2020/9/22,002160.SZ,4.2,4.2,TRUE
2020/9/22,002161.SZ,7.18,7.18,TRUE
2020/9/22,002162.SZ,3.52,3.52,TRUE
2020/9/22,002163.SZ,18.01,18.01,TRUE
2020/9/22,002164.SZ,5.37,5.37,TRUE
2020/9/22,002165.SZ,6.21,6.21,TRUE
2020/9/22,002166.SZ,8.74,8.74,TRUE
2020/9/22,002167.SZ,6,6,TRUE
2020/9/22,002168.SZ,7.96,7.96,TRUE
2020/9/22,002169.SZ,9.23,9.23,TRUE
2020/9/22,002170.SZ,4.11,4.11,TRUE
2020/9/22,002171.SZ,10.07,10.07,TRUE
2020/9/22,002172.SZ,2.8,2.8,TRUE
2020/9/22,002173.SZ,6.43,6.43,TRUE
2020/9/22,002174.SZ,18.91,18.91,TRUE
2020/9/22,002175.SZ,1.45,1.45,TRUE
2020/9/22,002176.SZ,2.12,2.12,TRUE
2020/9/22,002177.SZ,5.73,5.73,TRUE
2020/9/22,002178.SZ,4.49,4.49,TRUE
2020/9/22,002179.SZ,48.21,48.21,TRUE
2020/9/22,002180.SZ,30.69,30.69,TRUE
2020/9/22,002181.SZ,4.8,4.8,TRUE
2020/9/22,002182.SZ,10.52,10.52,TRUE
2020/9/22,002183.SZ,5.41,5.41,TRUE
2020/9/22,002184.SZ,14.69,14.69,TRUE
2020/9/22,002185.SZ,14.45,14.45,TRUE
2020/9/22,002186.SZ,11.3,11.3,TRUE
2020/9/22,002187.SZ,11.07,11.07,TRUE
2020/9/22,002188.SZ,3.45,3.45,TRUE
2020/9/22,002189.SZ,19.86,19.86,TRUE
2020/9/22,002190.SZ,29.62,29.62,TRUE
2020/9/22,002191.SZ,9.68,9.68,TRUE
2020/9/22,002192.SZ,16.9,16.9,TRUE
2020/9/22,002193.SZ,7.18,7.18,TRUE
2020/9/22,002194.SZ,15.43,15.43,TRUE
2020/9/22,002195.SZ,2.96,2.96,TRUE
2020/9/22,002196.SZ,5.62,5.62,TRUE
2020/9/22,002197.SZ,10.09,10.09,TRUE
2020/9/22,002198.SZ,5.74,5.74,TRUE
2020/9/22,002199.SZ,8.32,8.32,TRUE
2020/9/22,002200.SZ,5.87,5.87,TRUE
2020/9/22,002201.SZ,14.28,14.28,TRUE
2020/9/22,002202.SZ,10.25,10.25,TRUE
2020/9/22,002203.SZ,8.2,8.2,TRUE
2020/9/22,002204.SZ,4.07,4.07,TRUE
2020/9/22,002205.SZ,9.63,9.63,TRUE
2020/9/22,002206.SZ,3.87,3.87,TRUE
2020/9/22,002207.SZ,8.12,8.12,TRUE
2020/9/22,002208.SZ,12.16,12.16,TRUE
2020/9/22,002209.SZ,7.12,7.12,TRUE
2020/9/22,002210.SZ,2.45,2.45,TRUE
2020/9/22,002211.SZ,6.3,6.3,TRUE
2020/9/22,002212.SZ,24.76,24.76,TRUE
2020/9/22,002213.SZ,15.88,15.88,TRUE
2020/9/22,002214.SZ,25.27,25.27,TRUE
2020/9/22,002215.SZ,6.48,6.48,TRUE
2020/9/22,002216.SZ,33.7,33.7,TRUE
2020/9/22,002217.SZ,5.21,5.21,TRUE
2020/9/22,002218.SZ,4.22,4.22,TRUE
2020/9/22,002219.SZ,1.69,1.69,TRUE
2020/9/22,002221.SZ,9.25,9.25,TRUE
2020/9/22,002222.SZ,14.37,14.37,TRUE
2020/9/22,002223.SZ,33.14,33.14,TRUE
2020/9/22,002224.SZ,6.37,6.37,TRUE
2020/9/22,002225.SZ,5.12,5.12,TRUE
2020/9/22,002226.SZ,7.27,7.27,TRUE
2020/9/22,002227.SZ,13.08,13.08,TRUE
2020/9/22,002228.SZ,5.82,5.82,TRUE
2020/9/22,002229.SZ,7.18,7.18,TRUE
2020/9/22,002230.SZ,35.82,35.82,TRUE
2020/9/22,002231.SZ,6.79,6.79,TRUE
2020/9/22,002232.SZ,11.93,11.93,TRUE
2020/9/22,002233.SZ,15.02,15.02,TRUE
2020/9/22,002234.SZ,19.7,19.7,TRUE
2020/9/22,002235.SZ,8.03,8.03,TRUE
2020/9/22,002236.SZ,20.8,20.8,TRUE
2020/9/22,002237.SZ,15.05,15.05,TRUE
2020/9/22,002238.SZ,7.13,7.13,TRUE
2020/9/22,002239.SZ,4.88,4.88,TRUE
2020/9/22,002240.SZ,15.23,15.23,TRUE
2020/9/22,002241.SZ,39.99,39.99,TRUE
2020/9/22,002242.SZ,41.32,41.32,TRUE
2020/9/22,002243.SZ,13.71,13.71,TRUE
2020/9/22,002244.SZ,5.24,5.24,TRUE
2020/9/22,002245.SZ,5.43,5.43,TRUE
2020/9/22,002246.SZ,7.98,7.98,TRUE
2020/9/22,002247.SZ,1.97,1.97,TRUE
2020/9/22,002248.SZ,7.32,7.32,TRUE
2020/9/22,002249.SZ,4.2,4.2,TRUE
2020/9/22,002250.SZ,26.49,26.49,TRUE
2020/9/22,002251.SZ,11.39,11.39,TRUE
2020/9/22,002252.SZ,8.62,8.62,TRUE
2020/9/22,002253.SZ,15.58,15.58,TRUE
2020/9/22,002254.SZ,15.37,15.37,TRUE
2020/9/22,002255.SZ,4.31,4.31,TRUE
2020/9/22,002256.SZ,1.27,1.27,TRUE
2020/9/22,002258.SZ,22.75,22.75,TRUE
2020/9/22,002259.SZ,3.37,3.37,TRUE
2020/9/22,002260.SZ,3.15,3.15,TRUE
2020/9/22,002261.SZ,8.18,8.18,TRUE
2020/9/22,002262.SZ,15.86,15.86,TRUE
2020/9/22,002263.SZ,2.66,2.66,TRUE
2020/9/22,002264.SZ,5.1,5.1,TRUE
2020/9/22,002265.SZ,8.37,8.37,TRUE
2020/9/22,002266.SZ,5.18,5.18,TRUE
2020/9/22,002267.SZ,6.53,6.53,TRUE
2020/9/22,002268.SZ,20.04,20.04,TRUE
2020/9/22,002269.SZ,2.33,2.33,TRUE
2020/9/22,002270.SZ,6.15,6.15,TRUE
2020/9/22,002271.SZ,58.77,58.77,TRUE
2020/9/22,002272.SZ,4.88,4.88,TRUE
2020/9/22,002273.SZ,14.58,14.58,TRUE
2020/9/22,002274.SZ,5.03,5.03,TRUE
2020/9/22,002275.SZ,14.26,14.26,TRUE
2020/9/22,002276.SZ,7.94,7.94,TRUE
2020/9/22,002277.SZ,5.04,5.04,TRUE
2020/9/22,002278.SZ,7.43,7.43,TRUE
2020/9/22,002279.SZ,6.52,6.52,TRUE
2020/9/22,002280.SZ,1.37,1.37,TRUE
2020/9/22,002281.SZ,34.09,34.09,TRUE
2020/9/22,002282.SZ,10.87,10.87,TRUE
2020/9/22,002283.SZ,6.32,6.32,TRUE
2020/9/22,002284.SZ,5.22,5.22,TRUE
2020/9/22,002285.SZ,6.03,6.03,TRUE
2020/9/22,002286.SZ,14.95,14.95,TRUE
2020/9/22,002287.SZ,27.16,27.16,TRUE
2020/9/22,002288.SZ,8.12,8.12,TRUE
2020/9/22,002289.SZ,13.57,13.57,TRUE
2020/9/22,002290.SZ,5.07,5.07,TRUE
2020/9/22,002291.SZ,19.69,19.69,TRUE
2020/9/22,002292.SZ,7.1,7.1,TRUE
2020/9/22,002293.SZ,11.26,11.26,TRUE
2020/9/22,002294.SZ,35.18,35.18,TRUE
2020/9/22,002295.SZ,7.5,7.5,TRUE
2020/9/22,002296.SZ,7.96,7.96,TRUE
2020/9/22,002297.SZ,7.48,7.48,TRUE
2020/9/22,002298.SZ,11.62,11.62,TRUE
2020/9/22,002299.SZ,23.28,23.28,TRUE
2020/9/22,002300.SZ,6.81,6.81,TRUE
2020/9/22,002301.SZ,15.28,15.28,TRUE
2020/9/22,002302.SZ,11.38,11.38,TRUE
2020/9/22,002303.SZ,4.74,4.74,TRUE
2020/9/22,002304.SZ,131.78,131.78,TRUE
2020/9/22,002305.SZ,2.57,2.57,TRUE
2020/9/22,002306.SZ,2.91,2.91,TRUE
2020/9/22,002307.SZ,6.74,6.74,TRUE
2020/9/22,002308.SZ,6.77,6.77,TRUE
2020/9/22,002309.SZ,6.35,6.35,TRUE
2020/9/22,002310.SZ,5.01,5.01,TRUE
2020/9/22,002311.SZ,59.02,59.02,TRUE
2020/9/22,002312.SZ,6.25,6.25,TRUE
2020/9/22,002313.SZ,16.17,16.17,TRUE
2020/9/22,002314.SZ,4.52,4.52,TRUE
2020/9/22,002315.SZ,19.56,19.56,TRUE
2020/9/22,002316.SZ,6.2,6.2,TRUE
2020/9/22,002317.SZ,14.14,14.14,TRUE
2020/9/22,002318.SZ,8.77,8.77,TRUE
2020/9/22,002319.SZ,7.99,7.99,TRUE
2020/9/22,002320.SZ,10.91,10.91,TRUE
2020/9/22,002321.SZ,4.18,4.18,TRUE
2020/9/22,002322.SZ,14.66,14.66,TRUE
2020/9/22,002323.SZ,3.59,3.59,TRUE
2020/9/22,002324.SZ,14.51,14.51,TRUE
2020/9/22,002325.SZ,3.27,3.27,TRUE
2020/9/22,002326.SZ,12.17,12.17,TRUE
2020/9/22,002327.SZ,7.74,7.74,TRUE
2020/9/22,002328.SZ,5.55,5.55,TRUE
2020/9/22,002329.SZ,5.89,5.89,TRUE
2020/9/22,002330.SZ,6.94,6.94,TRUE
2020/9/22,002331.SZ,11.5,11.5,TRUE
2020/9/22,002332.SZ,16.01,16.01,TRUE
2020/9/22,002333.SZ,5.47,5.47,TRUE
2020/9/22,002334.SZ,5.54,5.54,TRUE
2020/9/22,002335.SZ,31.8,31.8,TRUE
2020/9/22,002336.SZ,5.17,5.17,TRUE
2020/9/22,002337.SZ,3.56,3.56,TRUE
2020/9/22,002338.SZ,27.43,27.43,TRUE
2020/9/22,002339.SZ,7.11,7.11,TRUE
2020/9/22,002340.SZ,5.22,5.22,TRUE
2020/9/22,002341.SZ,4.94,4.94,TRUE
2020/9/22,002342.SZ,3.35,3.35,TRUE
2020/9/22,002343.SZ,9.21,9.21,TRUE
2020/9/22,002344.SZ,4.5,4.5,TRUE
2020/9/22,002345.SZ,4.04,4.04,TRUE
2020/9/22,002346.SZ,10.95,10.95,TRUE
2020/9/22,002347.SZ,4.52,4.52,TRUE
2020/9/22,002348.SZ,2.93,2.93,TRUE
2020/9/22,002349.SZ,5.34,5.34,TRUE
2020/9/22,002350.SZ,5.37,5.37,TRUE
2020/9/22,002351.SZ,16.98,16.98,TRUE
2020/9/22,002352.SZ,77.18,77.18,TRUE
2020/9/22,002353.SZ,31.23,31.23,TRUE
2020/9/22,002354.SZ,3.86,3.86,TRUE
2020/9/22,002355.SZ,5.84,5.84,TRUE
2020/9/22,002356.SZ,1.27,1.27,TRUE
2020/9/22,002357.SZ,6.3,6.3,TRUE
2020/9/22,002358.SZ,5.71,5.71,TRUE
2020/9/22,002359.SZ,1.22,1.22,TRUE
2020/9/22,002360.SZ,6.42,6.42,TRUE
2020/9/22,002361.SZ,4.96,4.96,TRUE
2020/9/22,002362.SZ,21.57,21.57,TRUE
2020/9/22,002363.SZ,6.39,6.39,TRUE
2020/9/22,002364.SZ,10.87,10.87,TRUE
2020/9/22,002365.SZ,12,12,TRUE
2020/9/22,002366.SZ,5.05,5.05,TRUE
2020/9/22,002367.SZ,11.74,11.74,TRUE
2020/9/22,002368.SZ,29,29,TRUE
2020/9/22,002369.SZ,7.88,7.88,TRUE
2020/9/22,002370.SZ,5.76,5.76,TRUE
2020/9/22,002371.SZ,163.57,163.57,TRUE
2020/9/22,002372.SZ,14.12,14.12,TRUE
2020/9/22,002373.SZ,22.9,22.9,TRUE
2020/9/22,002374.SZ,2.63,2.63,TRUE
2020/9/22,002375.SZ,12.5,12.5,TRUE
2020/9/22,002376.SZ,10.07,10.07,TRUE
2020/9/22,002377.SZ,4.28,4.28,TRUE
2020/9/22,002378.SZ,5.6,5.6,TRUE
2020/9/22,002379.SZ,3.08,3.08,TRUE
2020/9/22,002380.SZ,15.36,15.36,TRUE
2020/9/22,002381.SZ,9.98,9.98,TRUE
2020/9/22,002382.SZ,22.85,22.85,TRUE
2020/9/22,002383.SZ,10,10,TRUE
2020/9/22,002384.SZ,26.51,26.51,TRUE
2020/9/22,002385.SZ,9.79,9.79,TRUE
2020/9/22,002386.SZ,5.69,5.69,TRUE
2020/9/22,002387.SZ,13.9,13.9,TRUE
2020/9/22,002388.SZ,6.99,6.99,TRUE
2020/9/22,002389.SZ,21.71,21.71,TRUE
2020/9/22,002390.SZ,7.47,7.47,TRUE
2020/9/22,002391.SZ,7.93,7.93,TRUE
2020/9/22,002392.SZ,6.5,6.5,TRUE
2020/9/22,002393.SZ,25.4,25.4,TRUE
2020/9/22,002394.SZ,10.44,10.44,TRUE
2020/9/22,002395.SZ,18.07,18.07,TRUE
2020/9/22,002396.SZ,27.49,27.49,TRUE
2020/9/22,002397.SZ,5.48,5.48,TRUE
2020/9/22,002398.SZ,10.66,10.66,TRUE
2020/9/22,002399.SZ,22.77,22.77,TRUE
2020/9/22,002400.SZ,8.16,8.16,TRUE
2020/9/22,002401.SZ,14.75,14.75,TRUE
2020/9/22,002402.SZ,16.36,16.36,TRUE
2020/9/22,002403.SZ,8.84,8.84,TRUE
2020/9/22,002404.SZ,6.29,6.29,TRUE
2020/9/22,002405.SZ,15.93,15.93,TRUE
2020/9/22,002406.SZ,7.01,7.01,TRUE
2020/9/22,002407.SZ,12.99,12.99,TRUE
2020/9/22,002408.SZ,7.97,7.97,TRUE
2020/9/22,002409.SZ,56.61,56.61,TRUE
2020/9/22,002410.SZ,69,69,TRUE
2020/9/22,002411.SZ,7.75,7.75,TRUE
2020/9/22,002412.SZ,7.22,7.22,TRUE
2020/9/22,002413.SZ,8.4,8.4,TRUE
2020/9/22,002414.SZ,38.55,38.55,TRUE
2020/9/22,002415.SZ,36.26,36.26,TRUE
2020/9/22,002416.SZ,8.64,8.64,TRUE
2020/9/22,002417.SZ,8.77,8.77,TRUE
2020/9/22,002418.SZ,1.98,1.98,TRUE
2020/9/22,002419.SZ,9.83,9.83,TRUE
2020/9/22,002420.SZ,4.08,4.08,TRUE
2020/9/22,002421.SZ,4.21,4.21,TRUE
2020/9/22,002422.SZ,23.58,23.58,TRUE
2020/9/22,002423.SZ,10.29,10.29,TRUE
2020/9/22,002424.SZ,8.8,8.8,TRUE
2020/9/22,002425.SZ,11.26,11.26,TRUE
2020/9/22,002426.SZ,1.83,1.83,TRUE
2020/9/22,002427.SZ,5.26,5.26,TRUE
2020/9/22,002428.SZ,13.54,13.54,TRUE
2020/9/22,002429.SZ,6.57,6.57,TRUE
2020/9/22,002430.SZ,23.86,23.86,TRUE
2020/9/22,002431.SZ,3.91,3.91,TRUE
2020/9/22,002432.SZ,10.61,10.61,TRUE
2020/9/22,002433.SZ,4.81,4.81,TRUE
2020/9/22,002434.SZ,10.62,10.62,TRUE
2020/9/22,002435.SZ,3.96,3.96,TRUE
2020/9/22,002436.SZ,11.53,11.53,TRUE
2020/9/22,002437.SZ,3.36,3.36,TRUE
2020/9/22,002438.SZ,12.54,12.54,TRUE
2020/9/22,002439.SZ,35.75,35.75,TRUE
2020/9/22,002440.SZ,9.58,9.58,TRUE
2020/9/22,002441.SZ,8.26,8.26,TRUE
2020/9/22,002442.SZ,4.5,4.5,TRUE
2020/9/22,002443.SZ,7.98,7.98,TRUE
2020/9/22,002444.SZ,20.05,20.05,TRUE
2020/9/22,002445.SZ,2.15,2.15,TRUE
2020/9/22,002446.SZ,8.07,8.07,TRUE
2020/9/22,002447.SZ,2.11,2.11,TRUE
2020/9/22,002448.SZ,5.64,5.64,TRUE
2020/9/22,002449.SZ,12.4,12.4,TRUE
2020/9/22,002450.SZ,3.52,3.52,TRUE
2020/9/22,002451.SZ,8.03,8.03,TRUE
2020/9/22,002452.SZ,6.8,6.8,TRUE
2020/9/22,002453.SZ,5.62,5.62,TRUE
2020/9/22,002454.SZ,5.9,5.9,TRUE
2020/9/22,002455.SZ,5.17,5.17,TRUE
2020/9/22,002456.SZ,15.17,15.17,TRUE
2020/9/22,002457.SZ,8.64,8.64,TRUE
2020/9/22,002458.SZ,13.17,13.17,TRUE
2020/9/22,002459.SZ,30.01,30.01,TRUE
2020/9/22,002460.SZ,55.23,55.23,TRUE
2020/9/22,002461.SZ,9.71,9.71,TRUE
2020/9/22,002462.SZ,15.03,15.03,TRUE
2020/9/22,002463.SZ,20.36,20.36,TRUE
2020/9/22,002464.SZ,5.34,5.34,TRUE
2020/9/22,002465.SZ,12.22,12.22,TRUE
2020/9/22,002466.SZ,22.25,22.25,TRUE
2020/9/22,002467.SZ,6.74,6.74,TRUE
2020/9/22,002468.SZ,17.17,17.17,TRUE
2020/9/22,002469.SZ,5.28,5.28,TRUE
2020/9/22,002470.SZ,1.58,1.58,TRUE
2020/9/22,002471.SZ,2.55,2.55,TRUE
2020/9/22,002472.SZ,7.18,7.18,TRUE
2020/9/22,002473.SZ,6.41,6.41,TRUE
2020/9/22,002474.SZ,7.7,7.7,TRUE
2020/9/22,002475.SZ,54.81,54.81,TRUE
2020/9/22,002476.SZ,5.51,5.51,TRUE
2020/9/22,002478.SZ,5.03,5.03,TRUE
2020/9/22,002479.SZ,6.79,6.79,TRUE
2020/9/22,002480.SZ,5.45,5.45,TRUE
2020/9/22,002481.SZ,15.77,15.77,TRUE
2020/9/22,002482.SZ,3.71,3.71,TRUE
2020/9/22,002483.SZ,6.07,6.07,TRUE
2020/9/22,002484.SZ,10.43,10.43,TRUE
2020/9/22,002485.SZ,5.53,5.53,TRUE
2020/9/22,002486.SZ,3.89,3.89,TRUE
2020/9/22,002487.SZ,9.39,9.39,TRUE
2020/9/22,002488.SZ,8.99,8.99,TRUE
2020/9/22,002489.SZ,4.53,4.53,TRUE
2020/9/22,002490.SZ,3.62,3.62,TRUE
2020/9/22,002491.SZ,5.28,5.28,TRUE
2020/9/22,002492.SZ,5.95,5.95,TRUE
2020/9/22,002493.SZ,19.45,19.45,TRUE
2020/9/22,002494.SZ,5.45,5.45,TRUE
2020/9/22,002495.SZ,2.68,2.68,TRUE
2020/9/22,002496.SZ,3.55,3.55,TRUE
2020/9/22,002497.SZ,9.68,9.68,TRUE
2020/9/22,002498.SZ,4.73,4.73,TRUE
2020/9/22,002499.SZ,3.73,3.73,TRUE
2020/9/22,002500.SZ,8.13,8.13,TRUE
2020/9/22,002501.SZ,1.48,1.48,TRUE
2020/9/22,002502.SZ,2.82,2.82,TRUE
2020/9/22,002503.SZ,2.74,2.74,TRUE
2020/9/22,002504.SZ,2.7,2.7,TRUE
2020/9/22,002505.SZ,2.6,2.6,TRUE
2020/9/22,002506.SZ,3.69,3.69,TRUE
2020/9/22,002507.SZ,43.52,43.52,TRUE
2020/9/22,002508.SZ,37.45,37.45,TRUE
2020/9/22,002510.SZ,4.61,4.61,TRUE
2020/9/22,002511.SZ,19.88,19.88,TRUE
2020/9/22,002512.SZ,5.69,5.69,TRUE
2020/9/22,002513.SZ,4.09,4.09,TRUE
2020/9/22,002514.SZ,4.15,4.15,TRUE
2020/9/22,002515.SZ,6.33,6.33,TRUE
2020/9/22,002516.SZ,3.93,3.93,TRUE
2020/9/22,002517.SZ,5.23,5.23,TRUE
2020/9/22,002518.SZ,14.73,14.73,TRUE
2020/9/22,002519.SZ,4.81,4.81,TRUE
2020/9/22,002520.SZ,6.99,6.99,TRUE
2020/9/22,002521.SZ,6.07,6.07,TRUE
2020/9/22,002522.SZ,6.4,6.4,TRUE
2020/9/22,002523.SZ,2.7,2.7,TRUE
2020/9/22,002524.SZ,10.5,10.5,TRUE
2020/9/22,002526.SZ,2.65,2.65,TRUE
2020/9/22,002527.SZ,6.11,6.11,TRUE
2020/9/22,002528.SZ,4.48,4.48,TRUE
2020/9/22,002529.SZ,6.15,6.15,TRUE
2020/9/22,002530.SZ,10.61,10.61,TRUE
2020/9/22,002531.SZ,7.41,7.41,TRUE
2020/9/22,002532.SZ,7.6,7.6,TRUE
2020/9/22,002533.SZ,6.02,6.02,TRUE
2020/9/22,002534.SZ,9.08,9.08,TRUE
2020/9/22,002535.SZ,1.54,1.54,TRUE
2020/9/22,002536.SZ,5.89,5.89,TRUE
2020/9/22,002537.SZ,7.44,7.44,TRUE
2020/9/22,002538.SZ,6.14,6.14,TRUE
2020/9/22,002539.SZ,7.31,7.31,TRUE
2020/9/22,002540.SZ,4.94,4.94,TRUE
2020/9/22,002541.SZ,48.42,48.42,TRUE
2020/9/22,002542.SZ,3.61,3.61,TRUE
2020/9/22,002543.SZ,8.49,8.49,TRUE
2020/9/22,002544.SZ,15.95,15.95,TRUE
2020/9/22,002545.SZ,8.17,8.17,TRUE
2020/9/22,002546.SZ,4.24,4.24,TRUE
2020/9/22,002547.SZ,5.81,5.81,TRUE
2020/9/22,002548.SZ,8.92,8.92,TRUE
2020/9/22,002549.SZ,7.68,7.68,TRUE
2020/9/22,002550.SZ,4.81,4.81,TRUE
2020/9/22,002551.SZ,7.32,7.32,TRUE
2020/9/22,002552.SZ,15.72,15.72,TRUE
2020/9/22,002553.SZ,7.4,7.4,TRUE
2020/9/22,002554.SZ,2.6,2.6,TRUE
2020/9/22,002555.SZ,40.43,40.43,TRUE
