Date,UID,2020/9/16,2020/9/17,Equal
2020/9/17,002556.SZ,8.69,8.69,TRUE
2020/9/17,002557.SZ,61.11,61.11,TRUE
2020/9/17,002558.SZ,19.55,19.55,TRUE
2020/9/17,002559.SZ,6.25,6.25,TRUE
2020/9/17,002560.SZ,9.95,9.95,TRUE
2020/9/17,002561.SZ,8.19,8.19,TRUE
2020/9/17,002562.SZ,5.94,5.94,TRUE
2020/9/17,002563.SZ,7.97,7.97,TRUE
2020/9/17,002564.SZ,3.97,3.97,TRUE
2020/9/17,002565.SZ,5.14,5.14,TRUE
2020/9/17,002566.SZ,7.06,7.06,TRUE
2020/9/17,002567.SZ,9.16,9.16,TRUE
2020/9/17,002568.SZ,54.31,54.31,TRUE
2020/9/17,002569.SZ,17.93,17.93,TRUE
2020/9/17,002570.SZ,7.51,7.51,TRUE
2020/9/17,002571.SZ,6.8,6.8,TRUE
2020/9/17,002572.SZ,28.36,28.36,TRUE
2020/9/17,002573.SZ,6,6,TRUE
2020/9/17,002574.SZ,4.89,4.89,TRUE
2020/9/17,002575.SZ,5.08,5.08,TRUE
2020/9/17,002576.SZ,13.09,13.09,TRUE
2020/9/17,002577.SZ,14.03,14.03,TRUE
2020/9/17,002578.SZ,3.71,3.71,TRUE
2020/9/17,002579.SZ,14.85,14.85,TRUE
2020/9/17,002580.SZ,5.8,5.8,TRUE
2020/9/17,002581.SZ,18.07,18.07,TRUE
2020/9/17,002582.SZ,14.56,14.56,TRUE
2020/9/17,002583.SZ,7.88,7.88,TRUE
2020/9/17,002584.SZ,6.93,6.93,TRUE
2020/9/17,002585.SZ,9.16,9.16,TRUE
2020/9/17,002586.SZ,2.05,2.05,TRUE
2020/9/17,002587.SZ,6.39,6.39,TRUE
2020/9/17,002588.SZ,5.52,5.52,TRUE
2020/9/17,002589.SZ,5.55,5.55,TRUE
2020/9/17,002590.SZ,7.73,7.73,TRUE
2020/9/17,002591.SZ,7.2,7.2,TRUE
2020/9/17,002592.SZ,5.01,5.01,TRUE
2020/9/17,002593.SZ,3.69,3.69,TRUE
2020/9/17,002594.SZ,105.4,105.4,TRUE
2020/9/17,002595.SZ,27.96,27.96,TRUE
2020/9/17,002596.SZ,6.6,6.6,TRUE
2020/9/17,002597.SZ,34.02,34.02,TRUE
2020/9/17,002598.SZ,6.9,6.9,TRUE
2020/9/17,002599.SZ,4.48,4.48,TRUE
2020/9/17,002600.SZ,11.25,11.25,TRUE
2020/9/17,002601.SZ,24.41,24.41,TRUE
2020/9/17,002602.SZ,10.52,10.52,TRUE
2020/9/17,002603.SZ,25.83,25.83,TRUE
2020/9/17,002605.SZ,31.38,31.38,TRUE
2020/9/17,002606.SZ,7.61,7.61,TRUE
2020/9/17,002607.SZ,33.7,33.7,TRUE
2020/9/17,002608.SZ,6.68,6.68,TRUE
2020/9/17,002609.SZ,11.91,11.91,TRUE
2020/9/17,002610.SZ,2.42,2.42,TRUE
2020/9/17,002611.SZ,4.67,4.67,TRUE
2020/9/17,002612.SZ,10.02,10.02,TRUE
2020/9/17,002613.SZ,4.37,4.37,TRUE
2020/9/17,002614.SZ,14.72,14.72,TRUE
2020/9/17,002615.SZ,6.27,6.27,TRUE
2020/9/17,002616.SZ,10.7,10.7,TRUE
2020/9/17,002617.SZ,8.36,8.36,TRUE
2020/9/17,002618.SZ,10.22,10.22,TRUE
2020/9/17,002619.SZ,2.89,2.89,TRUE
2020/9/17,002620.SZ,6.21,6.21,TRUE
2020/9/17,002621.SZ,6.61,6.61,TRUE
2020/9/17,002622.SZ,3.25,3.25,TRUE
2020/9/17,002623.SZ,34.15,34.15,TRUE
2020/9/17,002624.SZ,33.03,33.03,TRUE
2020/9/17,002625.SZ,19.78,19.78,TRUE
2020/9/17,002626.SZ,37.8,37.8,TRUE
2020/9/17,002627.SZ,6.26,6.26,TRUE
2020/9/17,002628.SZ,4.18,4.18,TRUE
2020/9/17,002629.SZ,2.64,2.64,TRUE
2020/9/17,002630.SZ,2.68,2.68,TRUE
2020/9/17,002631.SZ,7.4,7.4,TRUE
2020/9/17,002632.SZ,8.33,8.33,TRUE
2020/9/17,002633.SZ,9.2,9.2,TRUE
2020/9/17,002634.SZ,7.26,7.26,TRUE
2020/9/17,002635.SZ,22.25,22.25,TRUE
2020/9/17,002636.SZ,8.89,8.89,TRUE
2020/9/17,002637.SZ,14.43,14.43,TRUE
2020/9/17,002638.SZ,1.54,1.54,TRUE
2020/9/17,002639.SZ,6.91,6.91,TRUE
2020/9/17,002640.SZ,6.63,6.63,TRUE
2020/9/17,002641.SZ,8.15,8.15,TRUE
2020/9/17,002642.SZ,6.19,6.19,TRUE
2020/9/17,002643.SZ,17.82,17.82,TRUE
2020/9/17,002644.SZ,7.93,7.93,TRUE
2020/9/17,002645.SZ,8.98,8.98,TRUE
2020/9/17,002646.SZ,9.98,9.98,TRUE
2020/9/17,002647.SZ,56.06,56.06,TRUE
2020/9/17,002648.SZ,19.03,19.03,TRUE
2020/9/17,002649.SZ,9.76,9.76,TRUE
2020/9/17,002650.SZ,7.04,7.04,TRUE
2020/9/17,002651.SZ,10.06,10.06,TRUE
2020/9/17,002652.SZ,4.05,4.05,TRUE
2020/9/17,002653.SZ,23.08,23.08,TRUE
2020/9/17,002654.SZ,4.87,4.87,TRUE
2020/9/17,002655.SZ,8.98,8.98,TRUE
2020/9/17,002656.SZ,1.93,1.93,TRUE
2020/9/17,002657.SZ,14.42,14.42,TRUE
2020/9/17,002658.SZ,6.36,6.36,TRUE
2020/9/17,002659.SZ,6.71,6.71,TRUE
2020/9/17,002660.SZ,9.12,9.12,TRUE
2020/9/17,002661.SZ,21.08,21.08,TRUE
2020/9/17,002662.SZ,4.17,4.17,TRUE
2020/9/17,002663.SZ,2.32,2.32,TRUE
2020/9/17,002664.SZ,16.09,16.09,TRUE
2020/9/17,002665.SZ,2.71,2.71,TRUE
2020/9/17,002666.SZ,6.08,6.08,TRUE
2020/9/17,002667.SZ,7.64,7.64,TRUE
2020/9/17,002668.SZ,4.74,4.74,TRUE
2020/9/17,002669.SZ,17.86,17.86,TRUE
2020/9/17,002670.SZ,9.31,9.31,TRUE
2020/9/17,002671.SZ,4.81,4.81,TRUE
2020/9/17,002672.SZ,9.48,9.48,TRUE
2020/9/17,002673.SZ,9.29,9.29,TRUE
2020/9/17,002674.SZ,14.01,14.01,TRUE
2020/9/17,002675.SZ,24.58,24.58,TRUE
2020/9/17,002676.SZ,3.59,3.59,TRUE
2020/9/17,002677.SZ,20.4,20.4,TRUE
2020/9/17,002678.SZ,7.81,7.81,TRUE
2020/9/17,002679.SZ,11.14,11.14,TRUE
2020/9/17,002681.SZ,5.4,5.4,TRUE
2020/9/17,002682.SZ,4.16,4.16,TRUE
2020/9/17,002683.SZ,48.24,48.24,TRUE
2020/9/17,002684.SZ,4.19,4.19,TRUE
2020/9/17,002685.SZ,5,5,TRUE
2020/9/17,002686.SZ,5.47,5.47,TRUE
2020/9/17,002687.SZ,5.89,5.89,TRUE
2020/9/17,002688.SZ,7.01,7.01,TRUE
2020/9/17,002689.SZ,3.55,3.55,TRUE
2020/9/17,002690.SZ,47.95,47.95,TRUE
2020/9/17,002691.SZ,5.69,5.69,TRUE
2020/9/17,002692.SZ,3.05,3.05,TRUE
2020/9/17,002693.SZ,5.24,5.24,TRUE
2020/9/17,002694.SZ,3.16,3.16,TRUE
2020/9/17,002695.SZ,25.24,25.24,TRUE
2020/9/17,002696.SZ,6.27,6.27,TRUE
2020/9/17,002697.SZ,8.18,8.18,TRUE
2020/9/17,002698.SZ,12.65,12.65,TRUE
2020/9/17,002699.SZ,6.65,6.65,TRUE
2020/9/17,002700.SZ,3.78,3.78,TRUE
2020/9/17,002701.SZ,5.91,5.91,TRUE
2020/9/17,002702.SZ,9.52,9.52,TRUE
2020/9/17,002703.SZ,4.79,4.79,TRUE
2020/9/17,002705.SZ,39.61,39.61,TRUE
2020/9/17,002706.SZ,26.1,26.1,TRUE
2020/9/17,002707.SZ,9.66,9.66,TRUE
2020/9/17,002708.SZ,6.8,6.8,TRUE
2020/9/17,002709.SZ,46.83,46.83,TRUE
2020/9/17,002711.SZ,0.77,0.77,TRUE
2020/9/17,002712.SZ,10.27,10.27,TRUE
2020/9/17,002713.SZ,8.17,8.17,TRUE
2020/9/17,002714.SZ,75.45,75.45,TRUE
2020/9/17,002715.SZ,26.61,26.61,TRUE
2020/9/17,002716.SZ,1.96,1.96,TRUE
2020/9/17,002717.SZ,4.13,4.13,TRUE
2020/9/17,002718.SZ,16.39,16.39,TRUE
2020/9/17,002719.SZ,7.89,7.89,TRUE
2020/9/17,002721.SZ,3.97,3.97,TRUE
2020/9/17,002722.SZ,13.21,13.21,TRUE
2020/9/17,002723.SZ,11.25,11.25,TRUE
2020/9/17,002724.SZ,7.6,7.6,TRUE
2020/9/17,002725.SZ,10.18,10.18,TRUE
2020/9/17,002726.SZ,10.78,10.78,TRUE
2020/9/17,002727.SZ,40.8,40.8,TRUE
2020/9/17,002728.SZ,13.93,13.93,TRUE
2020/9/17,002729.SZ,42.97,42.97,TRUE
2020/9/17,002730.SZ,11.83,11.83,TRUE
2020/9/17,002731.SZ,7.84,7.84,TRUE
2020/9/17,002732.SZ,26.48,26.48,TRUE
2020/9/17,002733.SZ,19.69,19.69,TRUE
2020/9/17,002734.SZ,14.78,14.78,TRUE
2020/9/17,002735.SZ,41.59,41.59,TRUE
2020/9/17,002736.SZ,13.3,13.3,TRUE
2020/9/17,002737.SZ,17.49,17.49,TRUE
2020/9/17,002738.SZ,16.56,16.56,TRUE
2020/9/17,002739.SZ,18.02,18.02,TRUE
2020/9/17,002740.SZ,5.87,5.87,TRUE
2020/9/17,002741.SZ,14.38,14.38,TRUE
2020/9/17,002742.SZ,7.41,7.41,TRUE
2020/9/17,002743.SZ,9.32,9.32,TRUE
2020/9/17,002745.SZ,16.51,16.51,TRUE
2020/9/17,002746.SZ,13.2,13.2,TRUE
2020/9/17,002747.SZ,18.25,18.25,TRUE
2020/9/17,002748.SZ,7.47,7.47,TRUE
2020/9/17,002749.SZ,12.99,12.99,TRUE
2020/9/17,002750.SZ,8.56,8.56,TRUE
2020/9/17,002751.SZ,23.16,23.16,TRUE
2020/9/17,002752.SZ,5.69,5.69,TRUE
2020/9/17,002753.SZ,9.21,9.21,TRUE
2020/9/17,002755.SZ,17.18,17.18,TRUE
2020/9/17,002756.SZ,17.43,17.43,TRUE
2020/9/17,002757.SZ,21.21,21.21,TRUE
2020/9/17,002758.SZ,11.21,11.21,TRUE
2020/9/17,002759.SZ,9.35,9.35,TRUE
2020/9/17,002760.SZ,21.02,21.02,TRUE
2020/9/17,002761.SZ,9.18,9.18,TRUE
2020/9/17,002762.SZ,6.57,6.57,TRUE
2020/9/17,002763.SZ,7.83,7.83,TRUE
2020/9/17,002765.SZ,4.8,4.8,TRUE
2020/9/17,002766.SZ,3.43,3.43,TRUE
2020/9/17,002767.SZ,14.13,14.13,TRUE
2020/9/17,002768.SZ,34.72,34.72,TRUE
2020/9/17,002769.SZ,8.36,8.36,TRUE
2020/9/17,002770.SZ,1.82,1.82,TRUE
2020/9/17,002771.SZ,13.63,13.63,TRUE
2020/9/17,002772.SZ,8.82,8.82,TRUE
2020/9/17,002773.SZ,46.31,46.31,TRUE
2020/9/17,002774.SZ,7.13,7.13,TRUE
2020/9/17,002775.SZ,5.32,5.32,TRUE
2020/9/17,002776.SZ,8.14,8.14,TRUE
2020/9/17,002777.SZ,22.76,22.76,TRUE
2020/9/17,002778.SZ,23.48,23.48,TRUE
2020/9/17,002779.SZ,19.48,19.48,TRUE
2020/9/17,002780.SZ,20.67,20.67,TRUE
2020/9/17,002781.SZ,21.88,21.88,TRUE
2020/9/17,002782.SZ,13.02,13.02,TRUE
2020/9/17,002783.SZ,13.18,13.18,TRUE
2020/9/17,002785.SZ,21.01,21.01,TRUE
2020/9/17,002786.SZ,8.06,8.06,TRUE
2020/9/17,002787.SZ,8.27,8.27,TRUE
2020/9/17,002788.SZ,9.5,9.5,TRUE
2020/9/17,002789.SZ,15.75,15.75,TRUE
2020/9/17,002790.SZ,6.51,6.51,TRUE
2020/9/17,002791.SZ,129.97,129.97,TRUE
2020/9/17,002792.SZ,21.16,21.16,TRUE
2020/9/17,002793.SZ,14.94,14.94,TRUE
2020/9/17,002795.SZ,14.84,14.84,TRUE
2020/9/17,002796.SZ,16.6,16.6,TRUE
2020/9/17,002797.SZ,9.69,9.69,TRUE
2020/9/17,002798.SZ,31,31,TRUE
2020/9/17,002799.SZ,17.1,17.1,TRUE
2020/9/17,002800.SZ,22.62,22.62,TRUE
2020/9/17,002801.SZ,30.14,30.14,TRUE
2020/9/17,002802.SZ,27.1,27.1,TRUE
2020/9/17,002803.SZ,41.93,41.93,TRUE
2020/9/17,002805.SZ,13.15,13.15,TRUE
2020/9/17,002806.SZ,12.08,12.08,TRUE
2020/9/17,002807.SZ,4.18,4.18,TRUE
2020/9/17,002808.SZ,11.65,11.65,TRUE
2020/9/17,002809.SZ,12.5,12.5,TRUE
2020/9/17,002810.SZ,36.92,36.92,TRUE
2020/9/17,002811.SZ,10.21,10.21,TRUE
2020/9/17,002812.SZ,89.25,89.25,TRUE
2020/9/17,002813.SZ,19.91,19.91,TRUE
2020/9/17,002815.SZ,17.24,17.24,TRUE
2020/9/17,002816.SZ,33.03,33.03,TRUE
2020/9/17,002817.SZ,14.3,14.3,TRUE
2020/9/17,002818.SZ,15.54,15.54,TRUE
2020/9/17,002819.SZ,29.09,29.09,TRUE
2020/9/17,002820.SZ,11.56,11.56,TRUE
2020/9/17,002821.SZ,237.11,237.11,TRUE
2020/9/17,002822.SZ,8.68,8.68,TRUE
2020/9/17,002823.SZ,10.45,10.45,TRUE
2020/9/17,002824.SZ,18.58,18.58,TRUE
2020/9/17,002825.SZ,15.95,15.95,TRUE
2020/9/17,002826.SZ,11.78,11.78,TRUE
2020/9/17,002827.SZ,12.42,12.42,TRUE
2020/9/17,002828.SZ,9.35,9.35,TRUE
2020/9/17,002829.SZ,37.65,37.65,TRUE
2020/9/17,002830.SZ,14.75,14.75,TRUE
2020/9/17,002831.SZ,34.89,34.89,TRUE
2020/9/17,002832.SZ,15.29,15.29,TRUE
2020/9/17,002833.SZ,37.95,37.95,TRUE
2020/9/17,002835.SZ,15.31,15.31,TRUE
2020/9/17,002836.SZ,11.39,11.39,TRUE
2020/9/17,002837.SZ,22.61,22.61,TRUE
2020/9/17,002838.SZ,28.26,28.26,TRUE
2020/9/17,002839.SZ,6.04,6.04,TRUE
2020/9/17,002840.SZ,10.49,10.49,TRUE
2020/9/17,002841.SZ,97.82,97.82,TRUE
2020/9/17,002842.SZ,11.01,11.01,TRUE
2020/9/17,002843.SZ,8.62,8.62,TRUE
2020/9/17,002845.SZ,30.08,30.08,TRUE
2020/9/17,002846.SZ,16.09,16.09,TRUE
2020/9/17,002847.SZ,136.25,136.25,TRUE
2020/9/17,002848.SZ,12.75,12.75,TRUE
2020/9/17,002849.SZ,15.08,15.08,TRUE
2020/9/17,002850.SZ,71.25,71.25,TRUE
2020/9/17,002851.SZ,30.96,30.96,TRUE
2020/9/17,002852.SZ,19.19,19.19,TRUE
2020/9/17,002853.SZ,23.24,23.24,TRUE
2020/9/17,002855.SZ,11.72,11.72,TRUE
2020/9/17,002856.SZ,15.62,15.62,TRUE
2020/9/17,002857.SZ,13.1,13.1,TRUE
2020/9/17,002858.SZ,14,14,TRUE
2020/9/17,002859.SZ,27.2,27.2,TRUE
2020/9/17,002860.SZ,14.77,14.77,TRUE
2020/9/17,002861.SZ,24.27,24.27,TRUE
2020/9/17,002862.SZ,20.9,20.9,TRUE
2020/9/17,002863.SZ,7.44,7.44,TRUE
2020/9/17,002864.SZ,26.51,26.51,TRUE
2020/9/17,002865.SZ,15.93,15.93,TRUE
2020/9/17,002866.SZ,18.47,18.47,TRUE
2020/9/17,002867.SZ,25.58,25.58,TRUE
2020/9/17,002868.SZ,15.04,15.04,TRUE
2020/9/17,002869.SZ,46.26,46.26,TRUE
2020/9/17,002870.SZ,24,24,TRUE
2020/9/17,002871.SZ,17.83,17.83,TRUE
2020/9/17,002872.SZ,5.93,5.93,TRUE
2020/9/17,002873.SZ,18.02,18.02,TRUE
2020/9/17,002875.SZ,10.96,10.96,TRUE
2020/9/17,002876.SZ,41.8,41.8,TRUE
2020/9/17,002877.SZ,8.2,8.2,TRUE
2020/9/17,002878.SZ,20.9,20.9,TRUE
2020/9/17,002879.SZ,16.6,16.6,TRUE
2020/9/17,002880.SZ,52.99,52.99,TRUE
2020/9/17,002881.SZ,21.8,21.8,TRUE
2020/9/17,002882.SZ,9.89,9.89,TRUE
2020/9/17,002883.SZ,15.46,15.46,TRUE
2020/9/17,002884.SZ,23.2,23.2,TRUE
2020/9/17,002885.SZ,15.79,15.79,TRUE
2020/9/17,002886.SZ,28.7,28.7,TRUE
2020/9/17,002887.SZ,12.95,12.95,TRUE
2020/9/17,002888.SZ,19.76,19.76,TRUE
2020/9/17,002889.SZ,27.95,27.95,TRUE
2020/9/17,002890.SZ,35.04,35.04,TRUE
2020/9/17,002891.SZ,41.25,41.25,TRUE
2020/9/17,002892.SZ,23.01,23.01,TRUE
2020/9/17,002893.SZ,9.8,9.8,TRUE
2020/9/17,002895.SZ,12.14,12.14,TRUE
2020/9/17,002896.SZ,30.31,30.31,TRUE
2020/9/17,002897.SZ,33.71,33.71,TRUE
2020/9/17,002898.SZ,12.24,12.24,TRUE
2020/9/17,002899.SZ,14.33,14.33,TRUE
2020/9/17,002900.SZ,11.31,11.31,TRUE
2020/9/17,002901.SZ,88.41,88.41,TRUE
2020/9/17,002902.SZ,19.63,19.63,TRUE
2020/9/17,002903.SZ,14.41,14.41,TRUE
2020/9/17,002905.SZ,12.09,12.09,TRUE
2020/9/17,002906.SZ,17.04,17.04,TRUE
2020/9/17,002907.SZ,16.93,16.93,TRUE
2020/9/17,002908.SZ,13.48,13.48,TRUE
2020/9/17,002909.SZ,10.35,10.35,TRUE
2020/9/17,002910.SZ,11.1,11.1,TRUE
2020/9/17,002911.SZ,16.19,16.19,TRUE
2020/9/17,002912.SZ,69.88,69.88,TRUE
2020/9/17,002913.SZ,60.74,60.74,TRUE
2020/9/17,002915.SZ,19.59,19.59,TRUE
2020/9/17,002916.SZ,115.1,115.1,TRUE
2020/9/17,002917.SZ,10.83,10.83,TRUE
2020/9/17,002918.SZ,40.55,40.55,TRUE
2020/9/17,002919.SZ,43.98,43.98,TRUE
2020/9/17,002920.SZ,67.4,67.4,TRUE
2020/9/17,002921.SZ,21.64,21.64,TRUE
2020/9/17,002922.SZ,14.65,14.65,TRUE
2020/9/17,002923.SZ,19.67,19.67,TRUE
2020/9/17,002925.SZ,58.08,58.08,TRUE
2020/9/17,002926.SZ,11.77,11.77,TRUE
2020/9/17,002927.SZ,15.27,15.27,TRUE
2020/9/17,002928.SZ,15.18,15.18,TRUE
2020/9/17,002929.SZ,27.71,27.71,TRUE
2020/9/17,002930.SZ,17.84,17.84,TRUE
2020/9/17,002931.SZ,17.37,17.37,TRUE
2020/9/17,002932.SZ,75.45,75.45,TRUE
2020/9/17,002933.SZ,37.42,37.42,TRUE
2020/9/17,002935.SZ,24.7,24.7,TRUE
2020/9/17,002936.SZ,3.83,3.83,TRUE
2020/9/17,002937.SZ,13.94,13.94,TRUE
2020/9/17,002938.SZ,54.41,54.41,TRUE
2020/9/17,002939.SZ,12.74,12.74,TRUE
2020/9/17,002940.SZ,57.99,57.99,TRUE
2020/9/17,002941.SZ,17.93,17.93,TRUE
2020/9/17,002942.SZ,33.71,33.71,TRUE
2020/9/17,002943.SZ,23.36,23.36,TRUE
2020/9/17,002945.SZ,14.02,14.02,TRUE
2020/9/17,002946.SZ,18.02,18.02,TRUE
2020/9/17,002947.SZ,51.3,51.3,TRUE
2020/9/17,002948.SZ,5.29,5.29,TRUE
2020/9/17,002949.SZ,28.46,28.46,TRUE
2020/9/17,002950.SZ,24.6,24.6,TRUE
2020/9/17,002951.SZ,14.46,14.46,TRUE
2020/9/17,002952.SZ,17.9,17.9,TRUE
2020/9/17,002953.SZ,22.62,22.62,TRUE
2020/9/17,002955.SZ,28.16,28.16,TRUE
2020/9/17,002956.SZ,48.61,48.61,TRUE
2020/9/17,002957.SZ,23.82,23.82,TRUE
2020/9/17,002958.SZ,5.35,5.35,TRUE
2020/9/17,002959.SZ,121.7,121.7,TRUE
2020/9/17,002960.SZ,41.63,41.63,TRUE
2020/9/17,002961.SZ,28.79,28.79,TRUE
2020/9/17,002962.SZ,21.15,21.15,TRUE
2020/9/17,002963.SZ,23.93,23.93,TRUE
2020/9/17,002965.SZ,35.9,35.9,TRUE
2020/9/17,002966.SZ,8.18,8.18,TRUE
2020/9/17,002967.SZ,29.34,29.34,TRUE
2020/9/17,002968.SZ,59.68,59.68,TRUE
2020/9/17,002969.SZ,7.88,7.88,TRUE
2020/9/17,002970.SZ,54.05,54.05,TRUE
2020/9/17,002971.SZ,23.8,23.8,TRUE
2020/9/17,002972.SZ,23.78,23.78,TRUE
2020/9/17,002973.SZ,24.05,24.05,TRUE
2020/9/17,002975.SZ,77.48,77.48,TRUE
2020/9/17,002976.SZ,32.32,32.32,TRUE
2020/9/17,002977.SZ,107.65,107.65,TRUE
2020/9/17,002978.SZ,34.61,34.61,TRUE
2020/9/17,002979.SZ,39.24,39.24,TRUE
2020/9/17,002980.SZ,56.86,56.86,TRUE
2020/9/17,002981.SZ,34.25,34.25,TRUE
2020/9/17,002982.SZ,100.17,100.17,TRUE
2020/9/17,002983.SZ,36.1,36.1,TRUE
2020/9/17,002984.SZ,24.96,24.96,TRUE
2020/9/17,002985.SZ,149,149,TRUE
2020/9/17,002986.SZ,47.87,47.87,TRUE
2020/9/17,002987.SZ,54.09,54.09,TRUE
2020/9/17,002988.SZ,17.9,17.9,TRUE
2020/9/17,002989.SZ,60,60,TRUE
2020/9/17,002990.SZ,85.31,85.31,TRUE
2020/9/17,002991.SZ,123.78,123.78,TRUE
2020/9/17,002992.SZ,32.73,32.73,TRUE
2020/9/17,002993.SZ,104,104,TRUE
2020/9/17,002995.SZ,60,60,TRUE
2020/9/17,002996.SZ,14.85,14.85,TRUE
2020/9/17,002997.SZ,23.07,23.07,TRUE
2020/9/17,002999.SZ,13.44,13.44,TRUE
2020/9/17,003000.SZ,8.75,8.75,TRUE
2020/9/17,003816.SZ,2.94,2.94,TRUE
2020/9/17,300001.SZ,18.27,18.27,TRUE
2020/9/17,300002.SZ,6.18,6.18,TRUE
2020/9/17,300003.SZ,33.42,33.42,TRUE
2020/9/17,300004.SZ,8.68,8.68,TRUE
2020/9/17,300005.SZ,6.33,6.33,TRUE
2020/9/17,300006.SZ,7.59,7.59,TRUE
2020/9/17,300007.SZ,18.2,18.2,TRUE
2020/9/17,300008.SZ,9.23,9.23,TRUE
2020/9/17,300009.SZ,16.05,16.05,TRUE
2020/9/17,300010.SZ,19.32,19.32,TRUE
2020/9/17,300011.SZ,7.26,7.26,TRUE
2020/9/17,300012.SZ,23.54,23.54,TRUE
2020/9/17,300013.SZ,7.91,7.91,TRUE
2020/9/17,300014.SZ,48.69,48.69,TRUE
2020/9/17,300015.SZ,48.67,48.67,TRUE
2020/9/17,300016.SZ,12.62,12.62,TRUE
2020/9/17,300017.SZ,8.85,8.85,TRUE
2020/9/17,300018.SZ,6.84,6.84,TRUE
2020/9/17,300019.SZ,14.19,14.19,TRUE
2020/9/17,300020.SZ,12.67,12.67,TRUE
2020/9/17,300021.SZ,6.18,6.18,TRUE
2020/9/17,300022.SZ,7.33,7.33,TRUE
2020/9/17,300023.SZ,10.29,10.29,TRUE
2020/9/17,300024.SZ,15.19,15.19,TRUE
2020/9/17,300025.SZ,5.38,5.38,TRUE
2020/9/17,300026.SZ,5.74,5.74,TRUE
2020/9/17,300027.SZ,5.47,5.47,TRUE
2020/9/17,300029.SZ,5.33,5.33,TRUE
2020/9/17,300030.SZ,12.53,12.53,TRUE
2020/9/17,300031.SZ,22.25,22.25,TRUE
2020/9/17,300032.SZ,5.05,5.05,TRUE
2020/9/17,300033.SZ,150.08,150.08,TRUE
2020/9/17,300034.SZ,22.33,22.33,TRUE
2020/9/17,300035.SZ,10.12,10.12,TRUE
2020/9/17,300036.SZ,21.2,21.2,TRUE
2020/9/17,300037.SZ,57.6,57.6,TRUE
2020/9/17,300038.SZ,9.27,9.27,TRUE
2020/9/17,300039.SZ,5.97,5.97,TRUE
2020/9/17,300040.SZ,8.26,8.26,TRUE
2020/9/17,300041.SZ,13.71,13.71,TRUE
2020/9/17,300042.SZ,20.9,20.9,TRUE
2020/9/17,300043.SZ,4.43,4.43,TRUE
2020/9/17,300044.SZ,8.49,8.49,TRUE
2020/9/17,300045.SZ,13.72,13.72,TRUE
2020/9/17,300046.SZ,22.41,22.41,TRUE
2020/9/17,300047.SZ,8.89,8.89,TRUE
2020/9/17,300048.SZ,5.27,5.27,TRUE
2020/9/17,300049.SZ,10.58,10.58,TRUE
2020/9/17,300050.SZ,6.38,6.38,TRUE
2020/9/17,300051.SZ,7.32,7.32,TRUE
2020/9/17,300052.SZ,12.1,12.1,TRUE
2020/9/17,300053.SZ,12.43,12.43,TRUE
2020/9/17,300054.SZ,16.46,16.46,TRUE
2020/9/17,300055.SZ,7.74,7.74,TRUE
2020/9/17,300056.SZ,10.27,10.27,TRUE
2020/9/17,300057.SZ,6.75,6.75,TRUE
2020/9/17,300058.SZ,8.21,8.21,TRUE
2020/9/17,300059.SZ,23.32,23.32,TRUE
2020/9/17,300061.SZ,5.92,5.92,TRUE
2020/9/17,300062.SZ,6.58,6.58,TRUE
2020/9/17,300063.SZ,7.99,7.99,TRUE
2020/9/17,300064.SZ,6.64,6.64,TRUE
2020/9/17,300065.SZ,14.91,14.91,TRUE
2020/9/17,300066.SZ,6.14,6.14,TRUE
2020/9/17,300067.SZ,5.59,5.59,TRUE
2020/9/17,300068.SZ,15.12,15.12,TRUE
2020/9/17,300069.SZ,17.25,17.25,TRUE
2020/9/17,300070.SZ,9.38,9.38,TRUE
2020/9/17,300071.SZ,3.65,3.65,TRUE
2020/9/17,300072.SZ,6.47,6.47,TRUE
2020/9/17,300073.SZ,39.16,39.16,TRUE
2020/9/17,300074.SZ,5.24,5.24,TRUE
2020/9/17,300075.SZ,14.04,14.04,TRUE
2020/9/17,300076.SZ,6.13,6.13,TRUE
2020/9/17,300077.SZ,9.6,9.6,TRUE
2020/9/17,300078.SZ,12.41,12.41,TRUE
2020/9/17,300079.SZ,5.56,5.56,TRUE
2020/9/17,300080.SZ,5.97,5.97,TRUE
2020/9/17,300081.SZ,8.87,8.87,TRUE
2020/9/17,300082.SZ,9.29,9.29,TRUE
2020/9/17,300083.SZ,10.02,10.02,TRUE
2020/9/17,300084.SZ,5.03,5.03,TRUE
2020/9/17,300085.SZ,21.34,21.34,TRUE
2020/9/17,300086.SZ,6.88,6.88,TRUE
2020/9/17,300087.SZ,18.35,18.35,TRUE
2020/9/17,300088.SZ,10.66,10.66,TRUE
2020/9/17,300089.SZ,5.18,5.18,TRUE
2020/9/17,300091.SZ,5.07,5.07,TRUE
2020/9/17,300092.SZ,12.82,12.82,TRUE
2020/9/17,300093.SZ,11.87,11.87,TRUE
2020/9/17,300094.SZ,5.1,5.1,TRUE
2020/9/17,300095.SZ,13.5,13.5,TRUE
2020/9/17,300096.SZ,11.25,11.25,TRUE
2020/9/17,300097.SZ,13.15,13.15,TRUE
2020/9/17,300098.SZ,5.88,5.88,TRUE
2020/9/17,300099.SZ,9.1,9.1,TRUE
2020/9/17,300100.SZ,14,14,TRUE
2020/9/17,300101.SZ,15.55,15.55,TRUE
2020/9/17,300102.SZ,9.69,9.69,TRUE
2020/9/17,300103.SZ,13.8,13.8,TRUE
