上证指数,000001.SH,上证A指,000002.SH,上证B指,000003.SH,上证380,000009.SH,上证180,000010.SH,上证红利,000015.SH,上证50,000016.SH,沪深300,000300.SH,中证1000,000852.SH,中证100,000903.SH,中证500,000905.SH,中证800,000906.SH,深证成指,399001.SZ,深证100R,399004.SZ,中小板指,399005.SZ,创业板指,399006.SZ,中小300,399008.SZ,创业300,399012.SZ,中小板综,399101.SZ,创业板综,399102.SZ,深证综指,399106.SZ,深证A指,399107.SZ,深证B指,399108.SZ,深证100,399330.SZ,深证300R,399344.SZ
2020-09-21 10:01,3335.7173,2020-09-21 10:01,3496.0372,2020-09-21 10:01,252.6120,2020-09-21 10:01,5844.7529,2020-09-21 10:01,9846.0240,2020-09-21 10:01,2629.3443,2020-09-21 10:01,3331.6708,2020-09-21 10:01,4726.2503,2020-09-21 10:01,6962.4365,2020-09-21 10:01,4764.0098,2020-09-21 10:01,6495.9154,2020-09-21 10:01,5017.3875,2020-09-21 10:01,13268.3798,2020-09-21 10:01,7773.4324,2020-09-21 10:01,8827.2877,2020-09-21 10:01,2601.2451,2020-09-21 10:01,1659.2805,2020-09-21 10:01,3664.6730,2020-09-21 10:01,12457.8851,2020-09-21 10:01,3049.4263,2020-09-21 10:01,2223.3896,2020-09-21 10:01,2326.9699,2020-09-21 10:01,953.5395,2020-09-21 10:01,5982.5661,2020-09-21 10:01,6930.4266
2020-09-21 10:02,3336.4595,2020-09-21 10:02,3496.8184,2020-09-21 10:02,252.5387,2020-09-21 10:02,5844.4282,2020-09-21 10:02,9851.1435,2020-09-21 10:02,2629.2215,2020-09-21 10:02,3333.7082,2020-09-21 10:02,4728.6822,2020-09-21 10:02,6966.5207,2020-09-21 10:02,4766.9581,2020-09-21 10:02,6496.3946,2020-09-21 10:02,5019.4279,2020-09-21 10:02,13272.0670,2020-09-21 10:02,7775.4502,2020-09-21 10:02,8829.7555,2020-09-21 10:02,2601.7234,2020-09-21 10:02,1659.8054,2020-09-21 10:02,3666.0991,2020-09-21 10:02,12462.9373,2020-09-21 10:02,3050.9121,2020-09-21 10:02,2224.3171,2020-09-21 10:02,2327.9413,2020-09-21 10:02,953.7932,2020-09-21 10:02,5984.1191,2020-09-21 10:02,6932.1940
2020-09-21 10:03,3338.4853,2020-09-21 10:03,3498.9434,2020-09-21 10:03,252.6218,2020-09-21 10:03,5846.4914,2020-09-21 10:03,9857.6142,2020-09-21 10:03,2631.2111,2020-09-21 10:03,3336.4187,2020-09-21 10:03,4731.7482,2020-09-21 10:03,6969.0263,2020-09-21 10:03,4770.8439,2020-09-21 10:03,6498.9979,2020-09-21 10:03,5022.3782,2020-09-21 10:03,13281.4071,2020-09-21 10:03,7782.2958,2020-09-21 10:03,8837.6004,2020-09-21 10:03,2603.5864,2020-09-21 10:03,1661.0365,2020-09-21 10:03,3668.9456,2020-09-21 10:03,12471.6690,2020-09-21 10:03,3053.1581,2020-09-21 10:03,2225.6561,2020-09-21 10:03,2329.3434,2020-09-21 10:03,954.1584,2020-09-21 10:03,5989.3876,2020-09-21 10:03,6937.3386
2020-09-21 10:04,3338.6631,2020-09-21 10:04,3499.1335,2020-09-21 10:04,252.4925,2020-09-21 10:04,5846.7829,2020-09-21 10:04,9857.0722,2020-09-21 10:04,2631.8191,2020-09-21 10:04,3336.0241,2020-09-21 10:04,4731.7701,2020-09-21 10:04,6971.9606,2020-09-21 10:04,4770.5518,2020-09-21 10:04,6500.8929,2020-09-21 10:04,5022.7540,2020-09-21 10:04,13283.9980,2020-09-21 10:04,7782.9063,2020-09-21 10:04,8838.1704,2020-09-21 10:04,2603.8111,2020-09-21 10:04,1661.4657,2020-09-21 10:04,3669.9392,2020-09-21 10:04,12474.6928,2020-09-21 10:04,3054.6513,2020-09-21 10:04,2226.3244,2020-09-21 10:04,2330.0433,2020-09-21 10:04,954.3102,2020-09-21 10:04,5989.8574,2020-09-21 10:04,6938.3997
2020-09-21 10:05,3338.8978,2020-09-21 10:05,3499.3743,2020-09-21 10:05,252.7075,2020-09-21 10:05,5848.0431,2020-09-21 10:05,9857.6237,2020-09-21 10:05,2631.9818,2020-09-21 10:05,3336.3671,2020-09-21 10:05,4732.4646,2020-09-21 10:05,6973.3258,2020-09-21 10:05,4771.3678,2020-09-21 10:05,6502.1418,2020-09-21 10:05,5023.5469,2020-09-21 10:05,13286.3414,2020-09-21 10:05,7784.6172,2020-09-21 10:05,8838.2834,2020-09-21 10:05,2604.1212,2020-09-21 10:05,1661.6512,2020-09-21 10:05,3670.4168,2020-09-21 10:05,12475.5761,2020-09-21 10:05,3054.9500,2020-09-21 10:05,2226.7905,2020-09-21 10:05,2330.5323,2020-09-21 10:05,954.2068,2020-09-21 10:05,5991.1741,2020-09-21 10:05,6939.8221
2020-09-21 10:06,3336.9482,2020-09-21 10:06,3497.3255,2020-09-21 10:06,252.7706,2020-09-21 10:06,5848.0529,2020-09-21 10:06,9850.9861,2020-09-21 10:06,2630.8178,2020-09-21 10:06,3333.9596,2020-09-21 10:06,4730.4876,2020-09-21 10:06,6974.7047,2020-09-21 10:06,4768.5002,2020-09-21 10:06,6502.8877,2020-09-21 10:06,5022.1029,2020-09-21 10:06,13288.1450,2020-09-21 10:06,7785.4108,2020-09-21 10:06,8839.6631,2020-09-21 10:06,2606.1264,2020-09-21 10:06,1661.8582,2020-09-21 10:06,3672.5486,2020-09-21 10:06,12477.1248,2020-09-21 10:06,3056.0905,2020-09-21 10:06,2227.0254,2020-09-21 10:06,2330.7790,2020-09-21 10:06,954.0739,2020-09-21 10:06,5991.7849,2020-09-21 10:06,6940.5993
2020-09-21 10:07,3334.5758,2020-09-21 10:07,3494.8341,2020-09-21 10:07,252.7870,2020-09-21 10:07,5843.2243,2020-09-21 10:07,9841.9249,2020-09-21 10:07,2630.3382,2020-09-21 10:07,3331.0761,2020-09-21 10:07,4725.3737,2020-09-21 10:07,6968.3009,2020-09-21 10:07,4763.8985,2020-09-21 10:07,6493.8027,2020-09-21 10:07,5016.2852,2020-09-21 10:07,13268.4147,2020-09-21 10:07,7773.4231,2020-09-21 10:07,8827.2680,2020-09-21 10:07,2600.8486,2020-09-21 10:07,1659.7095,2020-09-21 10:07,3666.4907,2020-09-21 10:07,12463.7855,2020-09-21 10:07,3051.6228,2020-09-21 10:07,2224.2646,2020-09-21 10:07,2327.8858,2020-09-21 10:07,953.8841,2020-09-21 10:07,5982.5590,2020-09-21 10:07,6929.8666
2020-09-21 10:08,3333.5006,2020-09-21 10:08,3493.7043,2020-09-21 10:08,252.8164,2020-09-21 10:08,5843.1478,2020-09-21 10:08,9839.0646,2020-09-21 10:08,2629.5082,2020-09-21 10:08,3329.8449,2020-09-21 10:08,4723.8728,2020-09-21 10:08,6967.6637,2020-09-21 10:08,4762.1882,2020-09-21 10:08,6493.2372,2020-09-21 10:08,5014.9750,2020-09-21 10:08,13267.8018,2020-09-21 10:08,7772.9376,2020-09-21 10:08,8826.6812,2020-09-21 10:08,2601.2682,2020-09-21 10:08,1659.8045,2020-09-21 10:08,3666.7198,2020-09-21 10:08,12463.8762,2020-09-21 10:08,3051.4172,2020-09-21 10:08,2224.0549,2020-09-21 10:08,2327.6651,2020-09-21 10:08,954.1502,2020-09-21 10:08,5982.1853,2020-09-21 10:08,6929.5807
2020-09-21 10:09,3334.6250,2020-09-21 10:09,3494.8825,2020-09-21 10:09,252.9116,2020-09-21 10:09,5844.6877,2020-09-21 10:09,9843.1186,2020-09-21 10:09,2629.8422,2020-09-21 10:09,3331.4048,2020-09-21 10:09,4726.2680,2020-09-21 10:09,6969.1836,2020-09-21 10:09,4764.4207,2020-09-21 10:09,6495.7589,2020-09-21 10:09,5017.3721,2020-09-21 10:09,13274.2222,2020-09-21 10:09,7777.2944,2020-09-21 10:09,8832.1966,2020-09-21 10:09,2603.7753,2020-09-21 10:09,1660.5885,2020-09-21 10:09,3669.7291,2020-09-21 10:09,12468.1594,2020-09-21 10:09,3053.3534,2020-09-21 10:09,2224.8839,2020-09-21 10:09,2328.5336,2020-09-21 10:09,954.2581,2020-09-21 10:09,5985.5384,2020-09-21 10:09,6933.3272
2020-09-21 10:10,3336.4081,2020-09-21 10:10,3496.7533,2020-09-21 10:10,252.9694,2020-09-21 10:10,5844.5054,2020-09-21 10:10,9848.4676,2020-09-21 10:10,2629.3867,2020-09-21 10:10,3333.6393,2020-09-21 10:10,4728.4696,2020-09-21 10:10,6973.9916,2020-09-21 10:10,4766.5937,2020-09-21 10:10,6496.1975,2020-09-21 10:10,5019.2202,2020-09-21 10:10,13275.8419,2020-09-21 10:10,7778.7320,2020-09-21 10:10,8831.6318,2020-09-21 10:10,2603.3004,2020-09-21 10:10,1660.5689,2020-09-21 10:10,3670.2604,2020-09-21 10:10,12469.0844,2020-09-21 10:10,3054.5405,2020-09-21 10:10,2225.4790,2020-09-21 10:10,2329.1564,2020-09-21 10:10,954.5326,2020-09-21 10:10,5986.6448,2020-09-21 10:10,6933.9894
2020-09-21 10:11,3334.9102,2020-09-21 10:11,3495.1796,2020-09-21 10:11,253.0057,2020-09-21 10:11,5841.5006,2020-09-21 10:11,9845.2949,2020-09-21 10:11,2628.5369,2020-09-21 10:11,3332.0504,2020-09-21 10:11,4726.0121,2020-09-21 10:11,6969.9226,2020-09-21 10:11,4764.2762,2020-09-21 10:11,6492.9522,2020-09-21 10:11,5016.6363,2020-09-21 10:11,13268.2630,2020-09-21 10:11,7773.3161,2020-09-21 10:11,8828.3473,2020-09-21 10:11,2601.8766,2020-09-21 10:11,1659.9272,2020-09-21 10:11,3667.8440,2020-09-21 10:11,12465.7681,2020-09-21 10:11,3052.7170,2020-09-21 10:11,2224.4235,2020-09-21 10:11,2328.0513,2020-09-21 10:11,954.1638,2020-09-21 10:11,5982.4766,2020-09-21 10:11,6929.8342
2020-09-21 10:12,3336.9014,2020-09-21 10:12,3497.2694,2020-09-21 10:12,253.0441,2020-09-21 10:12,5844.4253,2020-09-21 10:12,9851.6006,2020-09-21 10:12,2629.5348,2020-09-21 10:12,3334.6455,2020-09-21 10:12,4728.8686,2020-09-21 10:12,6971.9298,2020-09-21 10:12,4768.0113,2020-09-21 10:12,6495.7924,2020-09-21 10:12,5019.4634,2020-09-21 10:12,13274.5205,2020-09-21 10:12,7778.0734,2020-09-21 10:12,8832.4466,2020-09-21 10:12,2602.4623,2020-09-21 10:12,1660.6692,2020-09-21 10:12,3668.7339,2020-09-21 10:12,12470.4389,2020-09-21 10:12,3053.5328,2020-09-21 10:12,2225.3150,2020-09-21 10:12,2328.9850,2020-09-21 10:12,954.3708,2020-09-21 10:12,5986.1379,2020-09-21 10:12,6933.3134
2020-09-21 10:13,3336.1058,2020-09-21 10:13,3496.4338,2020-09-21 10:13,253.0494,2020-09-21 10:13,5843.1134,2020-09-21 10:13,9852.3898,2020-09-21 10:13,2628.8912,2020-09-21 10:13,3335.1997,2020-09-21 10:13,4729.3991,2020-09-21 10:13,6972.1572,2020-09-21 10:13,4768.2095,2020-09-21 10:13,6494.2393,2020-09-21 10:13,5019.5952,2020-09-21 10:13,13274.3984,2020-09-21 10:13,7778.3480,2020-09-21 10:13,8831.3639,2020-09-21 10:13,2602.2074,2020-09-21 10:13,1660.4498,2020-09-21 10:13,3668.2801,2020-09-21 10:13,12470.2642,2020-09-21 10:13,3053.4091,2020-09-21 10:13,2225.3537,2020-09-21 10:13,2329.0254,2020-09-21 10:13,954.4328,2020-09-21 10:13,5986.3492,2020-09-21 10:13,6933.3859
2020-09-21 10:14,3334.3366,2020-09-21 10:14,3494.5747,2020-09-21 10:14,253.1062,2020-09-21 10:14,5839.2935,2020-09-21 10:14,9846.1065,2020-09-21 10:14,2627.0023,2020-09-21 10:14,3332.7941,2020-09-21 10:14,4726.0304,2020-09-21 10:14,6969.0737,2020-09-21 10:14,4765.2731,2020-09-21 10:14,6489.4694,2020-09-21 10:14,5015.9925,2020-09-21 10:14,13265.8724,2020-09-21 10:14,7772.2715,2020-09-21 10:14,8827.0262,2020-09-21 10:14,2599.5632,2020-09-21 10:14,1659.6088,2020-09-21 10:14,3664.9453,2020-09-21 10:14,12464.2066,2020-09-21 10:14,3050.8870,2020-09-21 10:14,2224.1166,2020-09-21 10:14,2327.7286,2020-09-21 10:14,954.4426,2020-09-21 10:14,5981.6726,2020-09-21 10:14,6928.6115
2020-09-21 10:15,3333.7321,2020-09-21 10:15,3493.9400,2020-09-21 10:15,253.1055,2020-09-21 10:15,5838.6698,2020-09-21 10:15,9843.7011,2020-09-21 10:15,2625.4277,2020-09-21 10:15,3331.7816,2020-09-21 10:15,4724.9823,2020-09-21 10:15,6966.6717,2020-09-21 10:15,4763.9729,2020-09-21 10:15,6488.3626,2020-09-21 10:15,5014.9430,2020-09-21 10:15,13264.1868,2020-09-21 10:15,7772.4345,2020-09-21 10:15,8825.4950,2020-09-21 10:15,2598.4209,2020-09-21 10:15,1659.2819,2020-09-21 10:15,3663.3101,2020-09-21 10:15,12461.6641,2020-09-21 10:15,3049.7142,2020-09-21 10:15,2223.7291,2020-09-21 10:15,2327.3224,2020-09-21 10:15,954.4648,2020-09-21 10:15,5981.7981,2020-09-21 10:15,6928.0927
2020-09-21 10:16,3334.4520,2020-09-21 10:16,3494.6966,2020-09-21 10:16,253.0759,2020-09-21 10:16,5839.4945,2020-09-21 10:16,9847.3211,2020-09-21 10:16,2626.4021,2020-09-21 10:16,3333.1422,2020-09-21 10:16,4726.7943,2020-09-21 10:16,6968.3442,2020-09-21 10:16,4766.2528,2020-09-21 10:16,6490.0201,2020-09-21 10:16,5016.7091,2020-09-21 10:16,13269.7002,2020-09-21 10:16,7774.5987,2020-09-21 10:16,8828.4781,2020-09-21 10:16,2599.8832,2020-09-21 10:16,1659.9618,2020-09-21 10:16,3665.1968,2020-09-21 10:16,12465.4074,2020-09-21 10:16,3051.2403,2020-09-21 10:16,2224.4062,2020-09-21 10:16,2328.0325,2020-09-21 10:16,954.3618,2020-09-21 10:16,5983.4637,2020-09-21 10:16,6930.9722
2020-09-21 10:17,3333.3989,2020-09-21 10:17,3493.5929,2020-09-21 10:17,252.9982,2020-09-21 10:17,5837.0170,2020-09-21 10:17,9842.6140,2020-09-21 10:17,2625.7400,2020-09-21 10:17,3332.0501,2020-09-21 10:17,4723.8782,2020-09-21 10:17,6966.3661,2020-09-21 10:17,4763.3878,2020-09-21 10:17,6485.9153,2020-09-21 10:17,5013.5950,2020-09-21 10:17,13259.0012,2020-09-21 10:17,7767.8092,2020-09-21 10:17,8820.4802,2020-09-21 10:17,2597.5386,2020-09-21 10:17,1658.7256,2020-09-21 10:17,3662.6297,2020-09-21 10:17,12457.4025,2020-09-21 10:17,3049.3151,2020-09-21 10:17,2223.0666,2020-09-21 10:17,2326.6293,2020-09-21 10:17,954.0977,2020-09-21 10:17,5978.2384,2020-09-21 10:17,6925.1444
2020-09-21 10:18,3333.8997,2020-09-21 10:18,3494.1198,2020-09-21 10:18,252.9561,2020-09-21 10:18,5838.1866,2020-09-21 10:18,9843.7538,2020-09-21 10:18,2627.1439,2020-09-21 10:18,3332.4608,2020-09-21 10:18,4724.2938,2020-09-21 10:18,6966.2614,2020-09-21 10:18,4764.0868,2020-09-21 10:18,6486.6492,2020-09-21 10:18,5014.0670,2020-09-21 10:18,13260.4983,2020-09-21 10:18,7768.8807,2020-09-21 10:18,8822.7645,2020-09-21 10:18,2597.5642,2020-09-21 10:18,1659.1173,2020-09-21 10:18,3662.7159,2020-09-21 10:18,12459.1153,2020-09-21 10:18,3049.3082,2020-09-21 10:18,2223.2130,2020-09-21 10:18,2326.7829,2020-09-21 10:18,954.0616,2020-09-21 10:18,5979.0630,2020-09-21 10:18,6925.7309
2020-09-21 10:19,3332.9593,2020-09-21 10:19,3493.1320,2020-09-21 10:19,252.9667,2020-09-21 10:19,5838.0381,2020-09-21 10:19,9844.0063,2020-09-21 10:19,2626.4888,2020-09-21 10:19,3332.3528,2020-09-21 10:19,4724.4014,2020-09-21 10:19,6966.1631,2020-09-21 10:19,4764.2793,2020-09-21 10:19,6486.9904,2020-09-21 10:19,5014.2178,2020-09-21 10:19,13260.6559,2020-09-21 10:19,7769.4371,2020-09-21 10:19,8822.5634,2020-09-21 10:19,2597.5481,2020-09-21 10:19,1659.1005,2020-09-21 10:19,3662.8345,2020-09-21 10:19,12458.4378,2020-09-21 10:19,3049.5475,2020-09-21 10:19,2223.3004,2020-09-21 10:19,2326.8755,2020-09-21 10:19,953.8021,2020-09-21 10:19,5979.4912,2020-09-21 10:19,6925.9121
2020-09-21 10:20,3335.6090,2020-09-21 10:20,3495.9136,2020-09-21 10:20,252.9977,2020-09-21 10:20,5841.7044,2020-09-21 10:20,9851.5980,2020-09-21 10:20,2627.5891,2020-09-21 10:20,3335.0860,2020-09-21 10:20,4728.9413,2020-09-21 10:20,6970.8893,2020-09-21 10:20,4769.4002,2020-09-21 10:20,6492.2538,2020-09-21 10:20,5018.8527,2020-09-21 10:20,13273.5797,2020-09-21 10:20,7777.2906,2020-09-21 10:20,8833.7629,2020-09-21 10:20,2599.7010,2020-09-21 10:20,1660.9303,2020-09-21 10:20,3666.5448,2020-09-21 10:20,12470.9465,2020-09-21 10:20,3052.6484,2020-09-21 10:20,2225.2087,2020-09-21 10:20,2328.8787,2020-09-21 10:20,953.0154,2020-09-21 10:20,5985.5354,2020-09-21 10:20,6932.9291
2020-09-21 10:21,3332.6831,2020-09-21 10:21,3492.8426,2020-09-21 10:21,252.9452,2020-09-21 10:21,5836.0643,2020-09-21 10:21,9840.4898,2020-09-21 10:21,2625.2089,2020-09-21 10:21,3331.1700,2020-09-21 10:21,4723.6710,2020-09-21 10:21,6967.1761,2020-09-21 10:21,4763.9224,2020-09-21 10:21,6485.0207,2020-09-21 10:21,5013.2598,2020-09-21 10:21,13260.5709,2020-09-21 10:21,7769.0041,2020-09-21 10:21,8826.7727,2020-09-21 10:21,2596.1734,2020-09-21 10:21,1659.6454,2020-09-21 10:21,3661.9417,2020-09-21 10:21,12462.7011,2020-09-21 10:21,3049.2324,2020-09-21 10:21,2223.3268,2020-09-21 10:21,2326.9072,2020-09-21 10:21,952.7224,2020-09-21 10:21,5979.1580,2020-09-21 10:21,6925.9095
2020-09-21 10:22,3334.2597,2020-09-21 10:22,3494.5000,2020-09-21 10:22,252.8730,2020-09-21 10:22,5838.0003,2020-09-21 10:22,9845.0469,2020-09-21 10:22,2626.3773,2020-09-21 10:22,3332.7530,2020-09-21 10:22,4725.6715,2020-09-21 10:22,6966.3676,2020-09-21 10:22,4766.5123,2020-09-21 10:22,6487.6400,2020-09-21 10:22,5015.3588,2020-09-21 10:22,13265.9792,2020-09-21 10:22,7773.3292,2020-09-21 10:22,8831.4198,2020-09-21 10:22,2596.2940,2020-09-21 10:22,1660.2193,2020-09-21 10:22,3661.9740,2020-09-21 10:22,12466.9832,2020-09-21 10:22,3049.2924,2020-09-21 10:22,2224.1026,2020-09-21 10:22,2327.7197,2020-09-21 10:22,952.8947,2020-09-21 10:22,5982.4867,2020-09-21 10:22,6929.3249
2020-09-21 10:23,3333.1247,2020-09-21 10:23,3493.3069,2020-09-21 10:23,252.9266,2020-09-21 10:23,5835.9948,2020-09-21 10:23,9841.1249,2020-09-21 10:23,2625.5458,2020-09-21 10:23,3331.4590,2020-09-21 10:23,4724.3825,2020-09-21 10:23,6963.2921,2020-09-21 10:23,4765.8180,2020-09-21 10:23,6486.1203,2020-09-21 10:23,5014.0381,2020-09-21 10:23,13261.8364,2020-09-21 10:23,7772.4620,2020-09-21 10:23,8827.4017,2020-09-21 10:23,2595.3195,2020-09-21 10:23,1659.5782,2020-09-21 10:23,3660.1587,2020-09-21 10:23,12462.7861,2020-09-21 10:23,3047.5499,2020-09-21 10:23,2223.2714,2020-09-21 10:23,2326.8490,2020-09-21 10:23,952.7549,2020-09-21 10:23,5981.8193,2020-09-21 10:23,6927.3984
2020-09-21 10:24,3330.7497,2020-09-21 10:24,3490.8143,2020-09-21 10:24,252.8777,2020-09-21 10:24,5834.4478,2020-09-21 10:24,9834.9592,2020-09-21 10:24,2625.5429,2020-09-21 10:24,3329.1069,2020-09-21 10:24,4721.7618,2020-09-21 10:24,6961.0561,2020-09-21 10:24,4762.6545,2020-09-21 10:24,6482.9493,2020-09-21 10:24,5011.3375,2020-09-21 10:24,13255.0043,2020-09-21 10:24,7768.9439,2020-09-21 10:24,8824.9615,2020-09-21 10:24,2593.3966,2020-09-21 10:24,1659.1067,2020-09-21 10:24,3657.6545,2020-09-21 10:24,12458.7272,2020-09-21 10:24,3045.5614,2020-09-21 10:24,2222.1662,2020-09-21 10:24,2325.6906,2020-09-21 10:24,952.7355,2020-09-21 10:24,5979.1116,2020-09-21 10:24,6923.8920
2020-09-21 10:25,3329.7929,2020-09-21 10:25,3489.8094,2020-09-21 10:25,252.8852,2020-09-21 10:25,5831.6392,2020-09-21 10:25,9831.6679,2020-09-21 10:25,2624.7165,2020-09-21 10:25,3328.6921,2020-09-21 10:25,4719.4520,2020-09-21 10:25,6956.0559,2020-09-21 10:25,4761.1533,2020-09-21 10:25,6479.2735,2020-09-21 10:25,5008.7907,2020-09-21 10:25,13247.0744,2020-09-21 10:25,7763.5601,2020-09-21 10:25,8820.9160,2020-09-21 10:25,2591.8286,2020-09-21 10:25,1658.3252,2020-09-21 10:25,3655.0712,2020-09-21 10:25,12453.2841,2020-09-21 10:25,3043.5722,2020-09-21 10:25,2220.9104,2020-09-21 10:25,2324.3748,2020-09-21 10:25,952.5958,2020-09-21 10:25,5974.9682,2020-09-21 10:25,6919.8373
2020-09-21 10:26,3328.4895,2020-09-21 10:26,3488.4395,2020-09-21 10:26,252.9388,2020-09-21 10:26,5830.3572,2020-09-21 10:26,9829.8450,2020-09-21 10:26,2623.7769,2020-09-21 10:26,3328.1980,2020-09-21 10:26,4718.7416,2020-09-21 10:26,6954.3769,2020-09-21 10:26,4760.4825,2020-09-21 10:26,6478.3874,2020-09-21 10:26,5008.0536,2020-09-21 10:26,13245.8828,2020-09-21 10:26,7762.7414,2020-09-21 10:26,8819.8407,2020-09-21 10:26,2591.4391,2020-09-21 10:26,1658.2125,2020-09-21 10:26,3654.2016,2020-09-21 10:26,12450.8242,2020-09-21 10:26,3042.7716,2020-09-21 10:26,2220.6452,2020-09-21 10:26,2324.0968,2020-09-21 10:26,952.6039,2020-09-21 10:26,5974.3381,2020-09-21 10:26,6919.1070
2020-09-21 10:27,3330.1228,2020-09-21 10:27,3490.1574,2020-09-21 10:27,252.8269,2020-09-21 10:27,5834.1528,2020-09-21 10:27,9833.7178,2020-09-21 10:27,2625.1685,2020-09-21 10:27,3329.4479,2020-09-21 10:27,4721.3601,2020-09-21 10:27,6958.2397,2020-09-21 10:27,4762.6979,2020-09-21 10:27,6483.7746,2020-09-21 10:27,5011.1714,2020-09-21 10:27,13258.3558,2020-09-21 10:27,7770.8640,2020-09-21 10:27,8831.0702,2020-09-21 10:27,2594.8987,2020-09-21 10:27,1660.0462,2020-09-21 10:27,3658.7269,2020-09-21 10:27,12462.8668,2020-09-21 10:27,3045.9378,2020-09-21 10:27,2222.4327,2020-09-21 10:27,2325.9699,2020-09-21 10:27,952.7302,2020-09-21 10:27,5980.5895,2020-09-21 10:27,6926.0263
2020-09-21 10:28,3329.4732,2020-09-21 10:28,3489.4743,2020-09-21 10:28,252.8665,2020-09-21 10:28,5833.7372,2020-09-21 10:28,9829.5487,2020-09-21 10:28,2625.0392,2020-09-21 10:28,3327.2080,2020-09-21 10:28,4719.9000,2020-09-21 10:28,6960.1677,2020-09-21 10:28,4760.6975,2020-09-21 10:28,6484.2490,2020-09-21 10:28,5010.0904,2020-09-21 10:28,13258.0830,2020-09-21 10:28,7770.5945,2020-09-21 10:28,8828.3886,2020-09-21 10:28,2594.7466,2020-09-21 10:28,1659.8653,2020-09-21 10:28,3659.1734,2020-09-21 10:28,12462.9178,2020-09-21 10:28,3046.8961,2020-09-21 10:28,2222.6675,2020-09-21 10:28,2326.2152,2020-09-21 10:28,952.9508,2020-09-21 10:28,5980.3820,2020-09-21 10:28,6925.5143
2020-09-21 10:29,3329.9692,2020-09-21 10:29,3489.9938,2020-09-21 10:29,252.9129,2020-09-21 10:29,5835.5177,2020-09-21 10:29,9830.9894,2020-09-21 10:29,2624.9890,2020-09-21 10:29,3327.8692,2020-09-21 10:29,4720.8624,2020-09-21 10:29,6962.4384,2020-09-21 10:29,4761.6330,2020-09-21 10:29,6486.5867,2020-09-21 10:29,5011.3040,2020-09-21 10:29,13263.8305,2020-09-21 10:29,7773.9556,2020-09-21 10:29,8833.6826,2020-09-21 10:29,2596.5860,2020-09-21 10:29,1660.6811,2020-09-21 10:29,3661.4321,2020-09-21 10:29,12467.7389,2020-09-21 10:29,3048.4305,2020-09-21 10:29,2223.5222,2020-09-21 10:29,2327.1085,2020-09-21 10:29,953.6554,2020-09-21 10:29,5982.9688,2020-09-21 10:29,6928.5516
2020-09-21 10:30,3332.2553,2020-09-21 10:30,3492.3937,2020-09-21 10:30,252.9384,2020-09-21 10:30,5839.2425,2020-09-21 10:30,9839.4012,2020-09-21 10:30,2626.5251,2020-09-21 10:30,3330.6352,2020-09-21 10:30,4725.0413,2020-09-21 10:30,6967.2946,2020-09-21 10:30,4765.6222,2020-09-21 10:30,6491.5672,2020-09-21 10:30,5015.5961,2020-09-21 10:30,13274.0825,2020-09-21 10:30,7780.8806,2020-09-21 10:30,8842.6431,2020-09-21 10:30,2597.7874,2020-09-21 10:30,1662.2194,2020-09-21 10:30,3663.7621,2020-09-21 10:30,12477.5742,2020-09-21 10:30,3050.8553,2020-09-21 10:30,2225.0873,2020-09-21 10:30,2328.7500,2020-09-21 10:30,953.4214,2020-09-21 10:30,5988.2984,2020-09-21 10:30,6934.0541
2020-09-21 10:31,3333.2577,2020-09-21 10:31,3493.4465,2020-09-21 10:31,252.9246,2020-09-21 10:31,5838.9945,2020-09-21 10:31,9842.0555,2020-09-21 10:31,2626.7786,2020-09-21 10:31,3331.3057,2020-09-21 10:31,4725.7696,2020-09-21 10:31,6967.8512,2020-09-21 10:31,4766.3888,2020-09-21 10:31,6491.2898,2020-09-21 10:31,5016.1276,2020-09-21 10:31,13272.3043,2020-09-21 10:31,7779.8870,2020-09-21 10:31,8840.2000,2020-09-21 10:31,2597.9898,2020-09-21 10:31,1661.8075,2020-09-21 10:31,3663.9311,2020-09-21 10:31,12475.5465,2020-09-21 10:31,3051.1018,2020-09-21 10:31,2224.9931,2020-09-21 10:31,2328.6512,2020-09-21 10:31,953.4212,2020-09-21 10:31,5987.5337,2020-09-21 10:31,6932.9645
2020-09-21 10:32,3329.6795,2020-09-21 10:32,3489.6923,2020-09-21 10:32,252.8097,2020-09-21 10:32,5832.8481,2020-09-21 10:32,9830.4741,2020-09-21 10:32,2624.6890,2020-09-21 10:32,3327.1217,2020-09-21 10:32,4720.2335,2020-09-21 10:32,6962.8130,2020-09-21 10:32,4761.6115,2020-09-21 10:32,6483.3412,2020-09-21 10:32,5010.1862,2020-09-21 10:32,13256.9907,2020-09-21 10:32,7770.7957,2020-09-21 10:32,8829.6648,2020-09-21 10:32,2594.5662,2020-09-21 10:32,1660.0803,2020-09-21 10:32,3659.3444,2020-09-21 10:32,12464.0166,2020-09-21 10:32,3047.9746,2020-09-21 10:32,2222.9201,2020-09-21 10:32,2326.4769,2020-09-21 10:32,953.7798,2020-09-21 10:32,5980.5369,2020-09-21 10:32,6924.7584
